station_name,latitude,longitude,mode,lines,station_id
Kenley Road / Mostyn Road,51.40765,-0.20474,,K5,490008687E
Kenley Station,51.32418,-0.10015,,439,490020218
Kenley Station,51.32468,-0.10137,,439,490020218N
Kenley Treatment Works,51.32431,-0.09688,,"407, 434",490008633N
Kenley Treatment Works,51.32445,-0.09649,,"407, 434",490008633E
Kenmere Gardens,51.54124,-0.28413,,"224, 79",490010363W
Kenmere Gardens,51.54134,-0.28349,,"224, 79",490010363E
Kenmere Road,51.46727,0.11717,,B15,490014355Z
Kenmere Road,51.4675,0.11587,,B15,490014355Y
Kenmore Avenue,51.59079,-0.32342,,H9,490008634W
Kenmore Avenue,51.5912,-0.3212,,"H10, H9",490008634E
Kenmore Road,51.59499,-0.30142,,"114, 324",490008635W
Kennard Street,51.50109,0.05397,,"473, 474",490008636W
Kennard Street,51.50124,0.05351,,"473, 474",490008636E
Kennedy Close,51.53021,0.02183,,"241, 262, 325, 473, 678",490008637F
Kennedy Close,51.53035,0.02205,,"241, 262, 325, 473, 678",490008637E
Kennedy Road,51.52469,-0.34134,,"E1, E11, E3",490008639N
Kennedy Road,51.52505,-0.34137,,"E1, E11, E3",490008639S
Kennelwood Crescent,51.33505,-0.00984,,"64, 664",490008640S
Kennelwood Crescent,51.33522,-0.01055,,"64, 664",490008640N
Kennet Road,51.46066,0.19086,,428,490008641S
Kenninghall Road,51.55828,-0.0594,,425,490018318W
Kennington Lane,51.4898,-0.11091,,"159, 3, 59, N109, N3",490008643KE
Kennington Lane,51.49005,-0.11125,,"159, 3, 360, 59, N109, N3",490008643KH
Kennington Park,51.48067,-0.10905,,"185, 36, 436, N136",490008644E
Kennington Park,51.48095,-0.10993,,"185, 36, 436, N136",490008644F
Kennington Park,51.48375,-0.11083,,"155, 333, N133, N155",490015244M
Kennington Park Post Office,51.48504,-0.11088,,"159, 3, 59, N109, N3",490008645U
Kennington Park Post Office,51.48505,-0.11039,,"159, 3, 59, N109, N3",490008645X
Kennington Road,51.48485,-0.10929,,"133, 155, 333, 415, N133, N155",490008645Z
Kennington Road,51.48516,-0.10954,,"133, 155, 333, 415, N133, N155",490008645Y
Kennington Road,51.48918,-0.11045,,196,490008646KD
Kennington Road,51.48945,-0.10916,,196,490008646KC
Kennington Road / Imperial War Museum,51.49474,-0.11077,,"159, 3, 344, 360, 59, N109, N3",490008473S
Kennington Road / Imperial War Museum,51.49563,-0.11134,,"159, 360, 59, N109",490008473E
Kennington Road / Imperial War Museum,51.49597,-0.11135,,"3, N3",490008473F
Kennington Station,51.48761,-0.10679,,"133, 155, 333, 415, N133, N155",490000121B
Kennington Station,51.48875,-0.10543,,"133, 155, 333, 415, N133, N155",490000121S
Kennington Underground Station,51.488337,-0.105963,tube,Northern,940GZZLUKNG
Kensal Green,51.530545,-0.22505,,"Bakerloo, Lioness",HUBKNL
Kensal Green Cemetery,51.52832,-0.21726,,"18, N18",490014700W
Kensal Green Rail Station,51.53054,-0.225088,overground,Lioness,910GKENSLG
Kensal Green Station,51.52984,-0.22353,,"18, N18",490000122W
Kensal Green Station,51.53014,-0.2248,,"18, N18",490000122E
Kensal Green Underground Station,51.530539,-0.225016,tube,Bakerloo,940GZZLUKSL
Kensal House,51.52549,-0.21462,,"228, 23, 295, 316, 452, 52, 70",490004737S
Kensal House,51.52554,-0.21487,,"228, 23, 295, 316, 452, 52, 70",490004737R
Kensal Rise Rail Station,51.534554,-0.219957,overground,Mildmay,910GKENR
Kensal Rise Station,51.5337,-0.21915,,"187, 28, 302, 52, 6",490001161N
Kensal Rise Station,51.53394,-0.21917,,302,490001161S
Kensal Rise Station,51.5344,-0.21905,,"187, 302, 52, 6",490001161S1
Kensington (Olympia),51.496156,-0.210502,,"28, 306, 49, C1, District, Mildmay, N28",HUBKPA
Kensington (Olympia) Rail Station,51.497899,-0.210364,overground,Mildmay,910GKENOLYM
Kensington (Olympia) Underground Station,51.497624,-0.210015,tube,District,940GZZLUKOY
Kensington Avenue,51.41125,-0.10875,,"250, N250",490008650S
Kensington Avenue,51.41181,-0.11008,,"250, N250",490008650N
Kensington Church Street / Holland St,51.5031,-0.19165,,"27, 28, 328, 452, 52, 70, N27, N28, N31",490008288H
Kensington Olympia,51.49443,-0.21047,,"28, 306, N28",490007709S
Kensington Olympia,51.49555,-0.21004,,,490000170ZX
Kensington Olympia,51.49556,-0.21002,,,490008652E
Kensington Olympia,51.49703,-0.20965,,,490000170Z
Kensington Olympia / Hammersmith Road,51.49461,-0.211,,"28, 306, N28",490007709H
Kensington Olympia Station,51.49597,-0.20996,,,490008652A
Kensington Olympia Station,51.49616,-0.20824,,,490000170TS
Kensington Olympia Station,51.49624,-0.20641,,"27, 28, 9, N27, N28, N9",490008652C
Kensington Palace,51.50224,-0.18776,,"452, 49, 52, 70, 9, N9",490011761N
Kensington Palace,51.5024,-0.18824,,"452, 49, 52, 70, 9, N9",490011761M
Kensington Road / Royal Albert Hall,51.50137,-0.18088,,70,490011334W
Kensington Road / Royal Albert Hall,51.50169,-0.18198,,70,490011334E2
Kensington Road / Ruislip Road,51.53328,-0.37164,,E10,490008653N
Kensington Road / Ruislip Road,51.53388,-0.37149,,E10,490008653S
Kent Gardens,51.52169,-0.31721,,"297, E10",490008655W
Kent Gardens,51.52183,-0.31692,,"297, E10",490008655E
Kent Gardens,51.52509,-0.31916,,"E2, E9, N7",490008654E
Kent Gardens,51.5252,-0.31787,,"E2, E9, N7",490008654W
Kent House Lane,51.42018,-0.04261,,356,490008657N
Kent House Lane,51.4205,-0.04213,,356,490008657S
Kent House Station,51.41026,-0.04595,,"194, 227, 358, N3",490001163E
Kent House Station,51.41088,-0.04742,,"194, 227, 358, N3",490001163W
Kent Road,51.38705,0.1106,,R3,490008673S
Kent Road,51.38711,0.10872,,"273, 51, 661, B14, N199, R1, R11, R3",490011155SV
Kent Road,51.38731,0.10984,,R3,490008673N
Kent Road,51.38878,0.10975,,"273, 51, 661, B14, N199, R1, R11",490011155ST
Kent View,51.50678,0.21525,,372,490007671E
Kentish Road,51.48817,0.14949,,"401, 469",490008659N
Kentish Town,51.550409,-0.140545,,"393, East Midlands Railway, Northern, Thameslink",HUBKTN
Kentish Town Post Office,51.54819,-0.14115,,"134, 214, 393, 88, N20",490007082K
Kentish Town Post Office,51.54879,-0.14108,,"134, 214, 393, 88, N20",490004894L
Kentish Town Road,51.53995,-0.14225,,"134, 214, 88, N20",490000036L
Kentish Town Road,51.54452,-0.14107,,46,490008663W
Kentish Town Road,51.54662,-0.1425,,"393, 46",490015246N
Kentish Town Road / Prince of Wales Road,51.54593,-0.14166,,"134, 214, 46, 88, N20",490011199S
Kentish Town Station,51.55021,-0.14071,,"134, 214, 393, 88, N20",490000123A
Kentish Town Station,51.55092,-0.13906,,393,490000123E
Kentish Town Station,51.55137,-0.14098,,"134, 214, 88, N20",490000123B
Kentish Town Underground Station,51.550312,-0.140733,tube,Northern,940GZZLUKSH
Kentish Town West Rail Station,51.546548,-0.146655,overground,"134, 214, 24, 393, 46, 88, Mildmay, N20",910GKNTSHTW
Kentish Town West Station,51.54626,-0.14762,,"393, 46",490001165C
Kentish Town West Station,51.54643,-0.14652,,,4900KNTSHTW1
Kentish Town West Station,51.54649,-0.14565,,"393, 46",490001165W
Kentlea Road,51.49968,0.09311,,380,490016805E
Kenton,51.581786,-0.316946,,"Bakerloo, Lioness",HUBKNT
Kenton / Charlton Road,51.5868,-0.29897,,"183, SL10",490005014W
Kenton / Charlton Road,51.58688,-0.29869,,"183, SL10",490005014E
Kenton Avenue,51.413699,-0.394574,,216,40004402024A
Kenton Avenue,51.413836,-0.392728,,216,40004402023B
Kenton Library,51.5926,-0.31058,,"114, H10, H18, H19, H9",490005230S
Kenton Library,51.59274,-0.31175,,H9,490008669W
Kenton Library,51.59313,-0.31041,,114,490008669E
Kenton Library,51.59336,-0.31131,,H19,490005230N
Kenton Park Avenue,51.58718,-0.30288,,183,490013499N
Kenton Park Avenue,51.58725,-0.30369,,183,490013499E
Kenton Rail Station,51.581802,-0.316981,overground,Lioness,910GKTON
Kenton Road,51.57533,-0.3334,,"258, H17",490008672S
Kenton Road,51.58718,-0.30728,,"114, H19, H9",490008670N
Kenton Road / Kenton Lane,51.5868,-0.30616,,"183, SL10",490008667E
Kenton Road / Well Street,51.54491,-0.04502,,"26, 30, N26",490015363W
Kenton Station,51.58109,-0.31859,,"114, 183, 223, H10, H18, SL10",490000124II
Kenton Station,51.58136,-0.31844,,"114, 183, 223, H19, H9, SL10",490000124HH
Kenton Underground Station,51.581756,-0.31691,tube,Bakerloo,940GZZLUKEN
Kenwood Avenue,51.64439,-0.12385,,377,490023118S
Kenwood Avenue,51.64504,-0.12335,,377,490023119
Kenwood Drive,51.39929,-0.01347,,"162, 358, N3",490008674W
Kenwood Drive,51.39946,-0.01306,,"162, 358, N3",490008674E
Kenwood House,51.57162,-0.17284,,"210, 310, 603, H3",490008675W
Kenwood House,51.57238,-0.1717,,"210, 310, 603, H3",490008675E
Kenworthy Road / Wick Road,51.54607,-0.03646,,488,490003563N
Keston / the Fox,51.36139,0.02835,,"146, 246",490008678S
Keston / the Fox,51.36211,0.02742,,"146, 246",490008678N
Keston Avenue,51.30389,-0.1159,,404,490005649W
Keston Avenue,51.30396,-0.11606,,404,490005649E
Keston Church,51.34646,0.03581,,"146, 246, 320, 664, 684, R2",490006165S
Keston Church,51.34751,0.03715,,146,490014678E
Keston Church,51.34857,0.03604,,"146, 246, 320, 664, 684, R2",490008680N
Keston Park Close,51.36719,0.04635,,"353, 654, 684, R2",490008683W
Keston Park Close,51.36721,0.04682,,"353, 654, 684, R2",490008683E
Keston Village Hall,51.35634,0.03226,,"146, 246",490008684N2
Keston Village Hall,51.35665,0.03224,,"146, 246",490008684N1
Keswick Avenue,51.42776,-0.25646,,"265, K3",490008686N
Keswick Avenue,51.42816,-0.2559,,"265, K3",490008686S
Kew Bridge,51.48536,-0.28745,,"110, 65, N65",490008696N
Kew Bridge,51.48823,-0.28739,,"110, 65, N65",490008688P
Kew Bridge Rail Station,51.489513,-0.287108,,"110, 237, 267, 65, N65, N9, South Western Railway",910GKEWBDGE
Kew Bridge Station,51.48867,-0.28884,,"237, 267, 65, N65, N9",490001167YZ
Kew Bridge Station,51.48939,-0.28713,,"110, 237, 267, N9",490001167X
Kew Bridge Station,51.48952,-0.28676,,,4900KEWBDGE1
Kew Gardens,51.477069,-0.285148,,"65, District, Mildmay, N65",HUBKWG
Kew Gardens / Lion Gate,51.47104,-0.29352,,"65, N65",490008692N
Kew Gardens / Lion Gate,51.47127,-0.29328,,"65, N65",490008692S
Kew Gardens Hotel,51.47613,-0.28679,,110,490008694C
Kew Gardens Rail Station,51.477073,-0.285054,overground,Mildmay,910GKEWGRDN
Kew Gardens Road,51.47989,-0.28763,,110,490008695G
Kew Gardens Road,51.48001,-0.28918,,"65, N65",490008695H
Kew Gardens Road,51.48062,-0.28884,,"110, 65, N65",490008695J
Kew Gardens Station,51.47662,-0.28664,,110,490000125B
Kew Gardens Station,51.47716,-0.28599,,,490000125A
Kew Gardens Station,51.47781,-0.28684,,110,490000125D
Kew Gardens Underground Station,51.477058,-0.285241,tube,District,940GZZLUKWG
Kew Green,51.48486,-0.28728,,"110, 65, N65",490008696M
Kew Pier,51.486419,-0.286431,,"110, 65, N65",930GKEW
Kew Pier,51.48646,-0.28662,,,4900KEW0
Kew Retail Park,51.47867,-0.28005,,R68,490016326S
Kew Road / Victoria Gate,51.47758,-0.29062,,"65, N65",490008693E
Kew Road / Victoria Gate,51.47825,-0.2905,,"65, N65",490008693F
Khartoum Road,51.52539,0.02817,,276,490011040E1
Kidbrooke Grove,51.47403,0.02025,,"286, 335, 89, N89",490008705W
Kidbrooke Park Close,51.47063,0.02393,,"132, 178, 286, 335",490008703S
Kidbrooke Park Close,51.47098,0.02347,,"132, 178, 286, 335",490008703N
Kidbrooke Park Road,51.45874,0.02628,,"178, 335, B16",490000301N
Kidbrooke Park Road / Aldi Store,51.46369,0.02757,,"178, 335",490013617N
Kidbrooke Park Road / Aldi Store,51.46428,0.0281,,"178, 335",490013617S
Kidbrooke Park Road / Tudway Road,51.45557,0.02659,,"178, B16",490000300S
Kidbrooke Station,51.4623,0.02755,,,490001169B
Kidbrooke Station,51.46252,0.02769,,,490001169C
Kidbrooke Station  / Tudway Road,51.46045,0.03036,,,490020277V
Kidbrooke Way,51.46544,0.03126,,"132, 286",490008706W
Kielder Close,51.60737,0.10627,,N8,490008708N
Kierbeck Wharf,51.52221,0.09625,,,490018699S
Kilburn High Rd Stn  / Cambridge Avenue,51.53631,-0.19269,,"206, 31, 316, 32, 328, 632, N28, N31",490015243Z
Kilburn High Rd Stn  / Cambridge Avenue,51.53653,-0.19237,,"206, 31, 316, 32, 328, 632, N28, N31",490015243Y
Kilburn High Rd Stn  / Cambridge Avenue,51.53739,-0.19262,,,4900KLBRNHR1
Kilburn High Road,51.53912,-0.1949,,"16, 316, 32, 328, 632, 98, N32, N98",490008710P
Kilburn High Road / Quex Road,51.53941,-0.19496,,"32, 328, 632",490008710M
Kilburn High Road Rail Station,51.537277,-0.192237,overground,"206, 31, 316, 32, 328, 632, Lioness, N28, N31",910GKLBRNHR
Kilburn High Road Station,51.53645,-0.19151,,"16, 98, N32, N98",490015243W
Kilburn High Road Station,51.53649,-0.19179,,"16, 98, N32, N98",490015243X
Kilburn High Road Station,51.5377,-0.19198,,"31, N28, N31",490001170T
Kilburn High Road Station,51.5377,-0.19177,,"31, N28, N31",490001170U
Kilburn High Road Station,51.53783,-0.19321,,"206, 632",490001170Q
Kilburn Lane,51.52828,-0.21676,,"18, N18",490008711X
Kilburn Lane,51.5313,-0.21587,,"187, 316, 6",490003577E
Kilburn Lane / Harrow Road,51.52844,-0.2161,,"28, 316, 52",490007860N
Kilburn Park Road,51.5343,-0.18836,,"16, 98, N32, N98",490004798S
Kilburn Park Road,51.53477,-0.18922,,"16, 98, N32, N98",490008712N
Kilburn Park Station,51.53417,-0.19379,,,490000127RB
Kilburn Park Station,51.53443,-0.19369,,,490000001
Kilburn Park Station,51.53469,-0.1937,,"206, 31, 316, 32, 328, 632, N28, N31",490000127KB
Kilburn Park Station,51.5355,-0.19327,,"206, 31, 316, 32, 328, 632, N28, N31",490000127KA
Kilburn Park Underground Station,51.534979,-0.194232,tube,"316, 6, Bakerloo",940GZZLUKPK
Kilburn Station,51.54638,-0.20326,,"16, 189, 316, 32, 632, N32",490000126A
Kilburn Station,51.54742,-0.20412,,"16, 189, 316, 32, 632, N32",490000126B
Kilburn Underground Station,51.547183,-0.204248,tube,Jubilee,940GZZLUKBN
Killick Street,51.53388,-0.11819,,"17, 259, 91, N91",490008714S
Killick Street,51.53404,-0.11818,,"17, 259, 91, N91",490008714N
Kilmorie Road,51.43672,-0.04012,,75,490008716E
Kilmorie Road,51.43681,-0.03971,,75,490008716W
Kilmorie Road,51.44205,-0.04065,,"171, 185, N171",490005717W
Kilmorie Road,51.44225,-0.04171,,"171, 185, N171",490005717E
Kiln Lane,51.338032,-0.258304,,"293, 406, 467, S2",40004406117A
Kiln Lane,51.33852,-0.257251,,"293, 406, 467, S2",40004406117B
Kilnwood Lane,51.61021,0.17864,,375,490012738S
Kilnwood Lane,51.61026,0.17848,,375,490012738N
Kilvinton Drive,51.66938,-0.0794,,,490008721W
Kilvinton Drive,51.66947,-0.0792,,,490008721E
Kimberley Avenue,51.46667,-0.05514,,P12,490008722S
Kimberley Drive,51.43478,0.12663,,B14,490000876Z
Kimberley Road,51.38947,-0.10555,,450,490003906N
Kimberley Road,51.62745,0.01287,,179,490008724W
Kimberley Road,51.62749,0.01183,,179,490008724E
Kimpton Road,51.37403,-0.20916,,S3,490020089W
Kimpton Road,51.3746,-0.2086,,S3,490020089S
Kinfauns Avenue,51.57522,0.21117,,"165, 370, 649, 650",490004465N
King & Queen Wharf,51.50665,-0.04372,,C10,490008730E
King Alfred Avenue,51.42685,-0.02671,,181,490008732W
King Alfred Avenue,51.42718,-0.02604,,181,490008732E
King Charles Road,51.38303,-0.28813,,"281, 406, 418, 662, K1",490008733P
King Charles Road,51.38313,-0.28799,,"281, 406, 418, 662, K1",490008733N
King David Lane,51.51068,-0.05284,,100,490008734W
King Edward Avenue,51.52224,0.21383,,"165, 287, 652",490008735E
King Edward Avenue,51.52577,0.21372,,"165, 287, 652",490013630W
King Edward Memorial Park,51.50897,-0.05058,,D3,490008736S
King Edward Memorial Park,51.50927,-0.05072,,D3,490008736N
King Edward Road,51.56778,-0.00815,,W16,490008738S
King Edward Road,51.568,-0.00787,,W16,490008738E
King Edward Road,51.58782,-0.03508,,"123, N73, W11",490008740E
King Edward Road,51.65307,-0.19011,,"184, 383, 626",490008737W1
King Edward Road,51.6533,-0.18958,,"184, 383, 626",490008737W2
King Edward Street,51.51572,-0.09984,,"133, 25, 56, 8, N242, N25, N8",490000225S
King Edward Street,51.51611,-0.09745,,,490008743Z
King Edward Street / St Pauls Station,51.51655,-0.09864,,100,490008743N
King Edward's Road,51.53737,-0.05685,,"106, 236, 254, 26, 388, 55, D6, N253, N26, N55",490008739S
King Edward's Road,51.53849,-0.05722,,"106, 236, 254, 26, 388, 55, N253, N26, N55",490012442N
King Edwards Road,51.52906,0.08785,,"173, 673",490008742W
King Edwards Road,51.52929,0.08698,,"173, 62, 673",490008742E1
King Edwards Road,51.53424,0.08519,,"287, 368, 687, EL1, EL2, EL3",490008741E
King Edwards Road,51.53433,0.08645,,"287, 368, 687, EL1, EL2, EL3",490008741W
King Fahad Academy,51.51266,-0.25112,,"70, N7",490008744X
King George Avenue,51.57467,0.08815,,"296, 396, 66",490008752E
King George Close,51.58487,0.16977,,"296, 66",490008747E
King George Hospital,51.57845,0.11399,,"173, 362, 396, EL3",490015364Z
King George Hospital,51.57934,0.11192,,396,490015364S
King George Hospital,51.58014,0.11135,,"173, 362",490015364X
King George Hospital,51.58032,0.11179,,"173, 362, 396, EL3",490015364E
King George Sailing Club,51.63707,-0.01558,,313,490008749E
King George Sailing Club,51.63708,-0.01663,,313,490008749W
King George V DLR Station,51.502003,0.062624,dlr,"473, 474, DLR, SL2",940GZZDLKGV
King George V.,51.50189,0.06309,,,4900ZZDLKGV2
King George V.,51.50194,0.06177,,,4900ZZDLKGV1
King George's Field,51.38762,-0.21463,,413,490008751W
King George's Field,51.38767,-0.21441,,413,490008751E
King George's Park,51.45523,-0.19678,,"156, 39, 639, N87",490019402S
King Harolds Way / Brampton Road,51.47499,0.1269,,422,490004245E
King Henry School,51.47479,0.16699,,"229, B12",490016608W
King Henry School,51.47488,0.16747,,B12,490002243Z
King Henry's Drive,51.34508,-0.01998,,,4900ZZCRKGH1
King Henry's Drive,51.34599,-0.02028,,,490002050RB
King Henry's Drive / Homestead Way,51.33635,-0.00127,,"464, 64",490003093S
King Henry's Drive / Homestead Way,51.33682,-0.00152,,"464, 64",490003093N
King Henry's Drive Tram Stop,51.34571,-0.02101,,"130, 64, 664",490002050A
King Henry's Drive Tram Stop,51.34614,-0.02085,,,4900ZZCRKGH0
King Henry's Drive Tram Stop,51.34627,-0.01912,,"130, 64, 664, Tram",940GZZCRKGH
King Henry's Road,51.40581,-0.27987,,K5,490000869Z
King Street,51.50041,-0.38297,,"105, 120, 195, 482, H32",490008833F
King Street,51.50138,-0.38263,,"105, 120, 195, 482, H32",490008833E
King Street,51.50789,-0.2731,,"207, 218, 266, 440, 70, E3, N11, N207, N266, N7",490008835D
King Street,51.52081,0.01922,,"115, 276, 300, 330, 5, N15",490008834E
King Street,51.654302,-0.394544,,"142, 258",210021903680
King William Lane,51.48487,0.00366,,"129, 177, 188, 286, 386, N1",490005231K
King William Street / Monument Stn,51.51147,-0.08721,,,490000148G
King's Avenue,51.427547,-0.420341,,"235, 635",400G4402061A
King's College Hospital,51.4684,-0.09168,,"176, 185, 40, 484",490008764H3
King's College Hospital,51.4693,-0.09234,,"176, 185, 40, 42, 468, 484, 68, N68",490008764H4
King's College Hospital,51.46954,-0.0927,,"176, 185, 40, 42, 468, 484, 68, N68",490008764H5
King's Cross & St Pancras International,51.531683,-0.123538,,"17, 205, 214, 259, 30, 390, 46, 476, 63, 73, 91, Circle, East Midlands Railway, Grand Central, Great Northern, Hammersmith & City, Hull Trains, London North Eastern Railway, Lumo, Metropolitan, N205, N63, N73, N91, Northern, Piccadilly, Southeastern, Thameslink, Victoria",HUBKGX
King's Cross / Caledonian Road,51.53084,-0.12052,,"205, 214, 30, 476, 73, N205, N73",490001172X
King's Cross Road,51.53111,-0.11856,,"205, 214, 30, 476, 73, N205, N73",490001172K
King's Cross Road / Pentonville Road,51.53052,-0.11768,,"17, 259, 46, 63, N63",490010929L
King's Cross St. Pancras Underground Station,51.530663,-0.123194,tube,Circle,940GZZLUKSX
King's Cross St. Pancras Underground Station,51.530663,-0.123194,tube,Hammersmith & City,940GZZLUKSX
King's Cross St. Pancras Underground Station,51.530663,-0.123194,tube,Metropolitan,940GZZLUKSX
King's Cross St. Pancras Underground Station,51.530663,-0.123194,tube,Northern,940GZZLUKSX
King's Cross St. Pancras Underground Station,51.530663,-0.123194,tube,Piccadilly,940GZZLUKSX
King's Cross St. Pancras Underground Station,51.530663,-0.123194,tube,Victoria,940GZZLUKSX
King's Cross Station,51.5304,-0.12308,,"46, 63, N63",490000129D
King's Cross Station,51.53047,-0.12169,,"205, 30, 390, 73, 91, N205, N73, N91",490000129R
King's Cross Station,51.5305,-0.12307,,"205, 214, 30, 73, N205, N73",490000129E
King's Cross Station   / York Way,51.53128,-0.12268,,"17, 259, 390, 476, 63, 91, N63, N91",490001171G
