id,naptanId,commonName,lat,lon,modes,lines
490009538N,490009538N,Mandeville Road,51.47248,-0.32831,bus,"267, 117, 481, H22"
490009538S,490009538S,Mandeville Road,51.47227,-0.32774,bus,"H22, 481, 117, 267"
490G00008308,490G00008308,Mandeville Road,51.67756,-0.03478,bus,"N279, 279, 327"
490G00009538,490G00009538,Mandeville Road,51.47227,-0.32774,bus,"267, 117, 481, H22"
490008855E,490008855E,Mandeville Street,51.55637,-0.03877,bus,"242, N242"
490G00020008,490G00020008,Mandeville Street,51.55637,-0.03877,bus,"N242, 242"
490007187W,490007187W,Mandeville Street / Gilpin Road,51.5554,-0.03783,bus,"242, N242"
490G00007187,490G00007187,Mandeville Street / Gilpin Road,51.5554,-0.03783,bus,"N242, 242"
490009541E,490009541E,Manford Cross,51.6092,0.11121,bus,150
490G00009541,490G00009541,Manford Cross,51.6092,0.11121,bus,150
490009542E,490009542E,Manford Primary School,51.60883,0.10113,bus,462
490009542W,490009542W,Manford Primary School,51.60902,0.09945,bus,462
490G00009542,490G00009542,Manford Primary School,51.60902,0.09945,bus,462
490013454N,490013454N,Manford Way,51.60818,0.11023,bus,"150, 462, 362"
490018379W,490018379W,Manford Way,51.61164,0.09781,bus,362
490G00018379,490G00018379,Manford Way,51.61164,0.09781,bus,362
490G00018381,490G00018381,Manford Way,51.60818,0.11023,bus,"462, 362, 150"
490018376S,490018376S,Manford Way / the Lowe,51.60879,0.11004,bus,362
490G00019712,490G00019712,Manford Way / the Lowe,51.60879,0.11004,bus,362
490009543E,490009543E,Manfred Road,51.45769,-0.20624,bus,"37, 337"
490009543W,490009543W,Manfred Road,51.45799,-0.20736,bus,"37, 337"
490G00009543,490G00009543,Manfred Road,51.45769,-0.20624,bus,"337, 37"
490009546S,490009546S,Manning Road,51.39027,0.12055,bus,"B14, R6"
490G00009546,490G00009546,Manning Road,51.39027,0.12055,bus,"R6, B14"
150042005003,150042005003,Mannock Drive,51.652891,0.083432,bus,20
150042005004,150042005004,Mannock Drive,51.653205,0.083938,bus,20
150G00000917,150G00000917,Mannock Drive,51.652891,0.083432,bus,20
490009547SA,490009547SA,Manor Circus,51.46711,-0.29029,bus,"R68, R70, H37, N22, 371, 419, 110, 190"
490009547SB,490009547SB,Manor Circus,51.46698,-0.29037,bus,"190, 110, 419, 371, N22, H37, R70, R68"
490G00009547,490G00009547,Manor Circus,51.46698,-0.29037,bus,"R70, R68, H37, N22, 371, 110, 419, 190"
490009549N,490009549N,Manor Court,51.67719,-0.05216,bus,"317, 217"
490009549S,490009549S,Manor Court,51.67786,-0.05162,bus,"217, 317"
490G00009549,490G00009549,Manor Court,51.67719,-0.05216,bus,"317, 217"
490000803Z,490000803Z,Manor Drive,51.55739,-0.28747,bus,"92, 83, N83, 182, 223"
490009551N,490009551N,Manor Drive,51.63448,-0.1405,bus,"628, 688, 382, 125"
490009552N,490009552N,Manor Drive,51.5617,-0.28608,bus,297
490014383W,490014383W,Manor Drive,51.56152,-0.28661,bus,297
490G00009551,490G00009551,Manor Drive,51.63448,-0.1405,bus,"125, 382, 628, 688"
490G00009552,490G00009552,Manor Drive,51.5617,-0.28608,bus,297
490G000155,490G000155,Manor Drive,51.55739,-0.28747,bus,"223, 92, 83, 182, N83"
490015370NGS,490015370NGS,Manor Drive North,51.38967,-0.26748,bus,"265, 613, 665, 662"
490015370S,490015370S,Manor Drive North,51.38912,-0.26785,bus,"662, 665, 613, 265, K1"
490G00009526,490G00009526,Manor Drive North,51.38967,-0.26748,bus,"K1, 265, 613, 665, 662"
490020230S,490020230S,Manor Drive North Malden,51.38291,-0.2595,bus,S3
490020231S,490020231S,Manor Drive North Malden,51.38287,-0.25996,bus,S3
490G00020231,490G00020231,Manor Drive North Malden,51.38287,-0.25996,bus,S3
490009554W,490009554W,Manor Farm,51.54184,0.27635,bus,370
490G00009554,490G00009554,Manor Farm,51.54184,0.27635,bus,370
490009555N,490009555N,Manor Farm Road,51.53743,-0.306,bus,297
490009555S,490009555S,Manor Farm Road,51.53853,-0.30574,bus,297
490G00009555,490G00009555,Manor Farm Road,51.53743,-0.306,bus,297
490009808O,490009808O,Manor Gardens,51.56035,-0.1234,bus,"263, 43, 17, N271, N41"
490014778Q,490014778Q,Manor Gardens,51.55997,-0.12246,bus,"N41, N271, 43, 263, 17"
490G00014778,490G00014778,Manor Gardens,51.56035,-0.1234,bus,"17, 263, 43, N41, N271"
490009557N,490009557N,Manor Gate,51.5466,-0.38142,bus,E10
490009557S,490009557S,Manor Gate,51.54632,-0.38147,bus,E10
490G00009557,490G00009557,Manor Gate,51.54632,-0.38147,bus,E10
490009558S,490009558S,Manor Gate Road,51.41318,-0.28782,bus,"57, 85, 213, 371"
490G00009558,490G00009558,Manor Gate Road,51.41318,-0.28782,bus,"213, 371, 85, 57"
490009560N,490009560N,Manor Grove,51.4805,-0.05378,bus,P12
490009560S,490009560S,Manor Grove,51.48216,-0.05359,bus,P12
490009561W,490009561W,Manor Grove,51.46771,-0.2834,bus,"R68, N22, 190, 419"
490G00009560,490G00009560,Manor Grove,51.48216,-0.05359,bus,P12
490G00009561,490G00009561,Manor Grove,51.46771,-0.2834,bus,"R68, N22, 419, 190"
490003133W,490003133W,Manor House Drive,51.5432,-0.21345,bus,206
490006214N,490006214N,Manor House Drive,51.60935,-0.44083,bus,331
490006214S,490006214S,Manor House Drive,51.60909,-0.44107,bus,331
490009016E,490009016E,Manor House Drive,51.54412,-0.21498,bus,206
490G00003133,490G00003133,Manor House Drive,51.54412,-0.21498,bus,206
490G00006214,490G00006214,Manor House Drive,51.60935,-0.44083,bus,331
490000142B,490000142B,Manor House Station,51.57216,-0.09679,bus,"N29, 29"
490000142C,490000142C,Manor House Station,51.57134,-0.09624,bus,"141, 341"
490000142D,490000142D,Manor House Station,51.5714,-0.09429,bus,"310, 254, 253, N253"
490000142F,490000142F,Manor House Station,51.5715,-0.09408,bus,"N279, 259, 279"
490000142G,490000142G,Manor House Station,51.57134,-0.09394,bus,279
490000142H,490000142H,Manor House Station,51.57124,-0.09419,bus,"310, 259, 253, 254, N279, N253"
490015501K,490015501K,Manor House Station,51.5703,-0.09575,bus,"141, 341"
490000142A,490000142A,Manor House Station  / Woodberry Grove,51.57132,-0.09647,bus,"141, 29, N29, 341"
490G000730,490G000730,Manor House Station  / Woodberry Grove,51.57132,-0.09647,bus,"341, N29, 141, 29"
40004402056A,40004402056A,Manor Lane,51.412055,-0.417797,bus,"216, 235"
40004402056B,40004402056B,Manor Lane,51.410249,-0.416609,bus,"235, 216"
400G4402056A,400G4402056A,Manor Lane,51.412055,-0.417797,bus,"235, 216"
490018710E,490018710E,Manor Lane,51.45123,0.00548,bus,273
490G00018710,490G00018710,Manor Lane,51.45123,0.00548,bus,273
490009568E,490009568E,Manor Park,51.45872,-0.00162,bus,"N21, 261, 321, 178, 621, 122"
490G00009568,490G00009568,Manor Park,51.45872,-0.00162,bus,"621, 122, 178, 321, 261, N21"
490009569N,490009569N,Manor Park / Gladding Road,51.55471,0.0448,bus,304
490G00009569,490G00009569,Manor Park / Gladding Road,51.55471,0.0448,bus,304
490018705N,490018705N,Manor Park / Lee High Road,51.45838,-0.00202,bus,273
490018705S,490018705S,Manor Park / Lee High Road,51.45816,-0.00187,bus,273
490G00018705,490G00018705,Manor Park / Lee High Road,51.45838,-0.00202,bus,273
490011171H,490011171H,Manor Park Crescent,51.61242,-0.27739,bus,"688, 642, 292, 288, 32, 303, 251, 204, 142, N5, N32"
490012618J,490012618J,Manor Park Crescent,51.6122,-0.27734,bus,"688, 292"
490G00012618,490G00012618,Manor Park Crescent,51.6122,-0.27734,bus,"292, 688, N32, N5, 204, 142, 251, 303, 32, 288, 642"
490009572N,490009572N,Manor Park Road,51.40938,0.07916,bus,"273, 661, 61"
490009572S,490009572S,Manor Park Road,51.4085,0.08118,bus,"273, 61, 661"
490G00009572,490G00009572,Manor Park Road,51.40938,0.07916,bus,"661, 273, 61"
490001189N,490001189N,Manor Park Station,51.55208,0.04671,bus,"W19, 474, 304, 101"
490001189S,490001189S,Manor Park Station,51.55283,0.04665,bus,"101, 304, 474, W19"
490009575I,490009575I,Manor Place,51.36548,-0.19268,bus,"280, 213, 151, 164, 613, 80, 470, 413, 407, N44, S3, S2, S1, S4"
490G00009575,490G00009575,Manor Place,51.36548,-0.19268,bus,"S1, S2, S3, S4, N44, 407, 470, 413, 613, 80, 213, 164, 151, 280"
40004405128A,40004405128A,Manor Road,51.400216,-0.354736,bus,411
40004405128B,40004405128B,Manor Road,51.400492,-0.355861,bus,411
400G4405128A,400G4405128A,Manor Road,51.400216,-0.354736,bus,411
490009547W2,490009547W2,Manor Road,51.46736,-0.28903,bus,H37
490009577N,490009577N,Manor Road,51.43135,-0.32775,bus,R68
490009577S,490009577S,Manor Road,51.43175,-0.3272,bus,R68
490009578C,490009578C,Manor Road,51.61391,0.09439,bus,"362, 462"
490009579W,490009579W,Manor Road,51.57735,0.1949,bus,"370, 496, 649, 650"
490009580H,490009580H,Manor Road,51.40801,-0.02531,bus,"54, 367, 227, N3, 354"
490009580J,490009580J,Manor Road,51.40773,-0.02649,bus,"354, N3, 227, 367, 54"
490009582E,490009582E,Manor Road,51.60618,0.05492,bus,"275, W12"
490009583W,490009583W,Manor Road,51.57209,-0.01982,bus,"56, N55, 55"
490009584W,490009584W,Manor Road,51.65287,-0.20528,bus,"606, 634, 307, 263, 107, N20"
490016649E,490016649E,Manor Road,51.57773,0.19592,bus,"650, 649, 370, 496"
490G00009577,490G00009577,Manor Road,51.43135,-0.32775,bus,R68
490G00009578,490G00009578,Manor Road,51.61391,0.09439,bus,"362, 462"
490G00009579,490G00009579,Manor Road,51.57773,0.19592,bus,"650, 649, 496, 370"
490G00009580,490G00009580,Manor Road,51.40773,-0.02649,bus,"N3, 367, 54, 227, 354"
490G00009582,490G00009582,Manor Road,51.60618,0.05492,bus,"275, W12"
490G00009583,490G00009583,Manor Road,51.57209,-0.01982,bus,"N55, 55, 56"
490G00009584,490G00009584,Manor Road,51.65287,-0.20528,bus,"107, N20, 307, 263, 606, 634"
490G00020009,490G00020009,Manor Road,51.46736,-0.28903,bus,H37
490014137N,490014137N,Manor Road / Acre Lane,51.36665,-0.15335,bus,151
490G00019797,490G00019797,Manor Road / Acre Lane,51.36665,-0.15335,bus,151
490013540E,490013540E,Manor Road / Aperfield Road,51.47839,0.18566,bus,"99, N89"
490G00013540,490G00013540,Manor Road / Aperfield Road,51.47839,0.18566,bus,"99, N89"
490013540W,490013540W,Manor Road / Frobisher Road,51.47818,0.18699,bus,"N89, 99"
490G00020011,490G00020011,Manor Road / Frobisher Road,51.47818,0.18699,bus,"99, N89"
490009578D,490009578D,Manor Road / Grange Hill Station,51.61388,0.09381,bus,"462, 362"
490G00009587,490G00009587,Manor Road / Grange Hill Station,51.61388,0.09381,bus,"362, 462"
490009585E,490009585E,Manor Road / Manor Close,51.45661,0.17264,bus,492
490009585E1,490009585E1,Manor Road / Manor Close,51.45693,0.17284,bus,492
490G00009585,490G00009585,Manor Road / Manor Close,51.45661,0.17264,bus,492
490006377SD,490006377SD,Manor Road / North Sheen Station,51.4618,-0.28747,bus,"N33, 493, 337, 969, 33"
490006377SE,490006377SE,Manor Road / North Sheen Station,51.46164,-0.28927,bus,"33, 969, 337, 493, N33"
490G00006377,490G00006377,Manor Road / North Sheen Station,51.4618,-0.28747,bus,"N33, 493, 337, 969, 33"
490018720S,490018720S,Manor Road / Sainsbury's,51.46622,-0.28799,bus,371
490018720W,490018720W,Manor Road / Sainsbury's,51.46679,-0.28849,bus,"371, R70"
490G00018720,490G00018720,Manor Road / Sainsbury's,51.46622,-0.28799,bus,"371, R70"
490009588N,490009588N,Manor Road / Wood Street,51.65282,-0.20366,bus,184
490G00009588,490G00009588,Manor Road / Wood Street,51.65282,-0.20366,bus,184
490014137S,490014137S,Manor Road North / Acre Lane,51.36779,-0.15417,bus,151
490G00019798,490G00019798,Manor Road North / Acre Lane,51.36779,-0.15417,bus,151
400G4405163A,400G4405163A,Manor Road South,51.367981,-0.345418,bus,K3
40004405163A,40004405163A,Manor Road South / Oaken Lane,51.367981,-0.345418,bus,K3
40004405163B,40004405163B,Manor Road South / Oaken Lane,51.368341,-0.34542,bus,K3
490009593S,490009593S,Manor Vale,51.49057,-0.31606,bus,"195, E8"
490G00009593,490G00009593,Manor Vale,51.49057,-0.31606,bus,"195, E8"
490009594E1,490009594E1,Manor View,51.59581,-0.18916,bus,"N20, 653, 643"
490009594W1,490009594W1,Manor View,51.59586,-0.18957,bus,"643, 653, N20"
490009594Z,490009594Z,Manor View,51.59603,-0.18824,bus,143
490G00009594,490G00009594,Manor View,51.59603,-0.18824,bus,"143, N20, 653, 643"
40004409039A,40004409039A,Manor Way,51.316869,-0.17078,bus,166
40004409292A,40004409292A,Manor Way,51.316882,-0.171009,bus,166
400G4409039A,400G4409039A,Manor Way,51.316869,-0.17078,bus,166
490009598E,490009598E,Manor Way,51.35778,-0.07701,bus,"64, 433"
490009598W,490009598W,Manor Way,51.35782,-0.07757,bus,"433, 64"
490009599N,490009599N,Manor Way,51.45927,0.00994,bus,"202, SL4"
490009599S,490009599S,Manor Way,51.45888,0.0102,bus,"SL4, 202"
490009600E,490009600E,Manor Way,51.52287,0.18208,bus,"165, 652, 372, 287"
490009600W,490009600W,Manor Way,51.52313,0.18014,bus,287
490020210E,490020210E,Manor Way,51.33374,-0.13435,bus,434
490020210W,490020210W,Manor Way,51.33376,-0.13382,bus,434
490G00009598,490G00009598,Manor Way,51.35778,-0.07701,bus,"433, 64"
490G00009599,490G00009599,Manor Way,51.45888,0.0102,bus,"SL4, 202"
490G00009600,490G00009600,Manor Way,51.52313,0.18014,bus,"165, 372, 287, 652"
490G00020210,490G00020210,Manor Way,51.33376,-0.13382,bus,434
490009602N,490009602N,Manor Waye - St Andrew's Park,51.54023,-0.47278,bus,"427, A10, U1, U3, U4, U7, N207"
490011381E,490011381E,Manor Waye - St Andrew's Park,51.54055,-0.47211,bus,"N207, A10, 427, U7, U4, U1, U3"
490G00009602,490G00009602,Manor Waye - St Andrew's Park,51.54055,-0.47211,bus,"U1, A10, U3, U7, 427, N207, U4"
490009550N,490009550N,Manordene Road,51.50951,0.12451,bus,"N1, 229, 177, 401, 602, 669, 472"
490G00009550,490G00009550,Manordene Road,51.50951,0.12451,bus,"472, 669, 602, N1, 401, 177, 229"
490009556W,490009556W,Manorfields Close,51.39895,0.09634,bus,"273, 661, R1"
490G00009556,490G00009556,Manorfields Close,51.39895,0.09634,bus,"R1, 661, 273"
490009607N,490009607N,Manse Road,51.5572,-0.06982,bus,"149, 276, 243, 76, 67"
490G000655,490G000655,Manse Road,51.5572,-0.06982,bus,"67, 76, 243, 276, 149"
490009606S,490009606S,Mansell Street,51.51283,-0.07333,bus,"100, N15, 78, 42, 15"
490G000654,490G000654,Mansell Street,51.51283,-0.07333,bus,"15, 100, 78, 42, N15"
490009608E,490009608E,Mansfield Avenue,51.57233,-0.40508,bus,398
490009608W,490009608W,Mansfield Avenue,51.57242,-0.40415,bus,398
490G00009608,490G00009608,Mansfield Avenue,51.57233,-0.40508,bus,398
490009611W,490009611W,Mansfield Hill,51.62705,-0.01115,bus,"97, N26"
490G00009611,490G00009611,Mansfield Hill,51.62705,-0.01115,bus,"97, N26"
490009612N,490009612N,Mansfield Park,51.62685,-0.01256,bus,"N26, 97, 215"
490009612S,490009612S,Mansfield Park,51.62754,-0.01193,bus,215
490G00009612,490G00009612,Mansfield Park,51.62685,-0.01256,bus,"215, N26, 97"
490009204E,490009204E,Mansfield Road,51.55356,-0.15872,bus,"24, C11, 46"
490009613N,490009613N,Mansfield Road,51.36333,-0.31219,bus,K4
490009613W,490009613W,Mansfield Road,51.36346,-0.31218,bus,K4
490009615P,490009615P,Mansfield Road,51.36392,-0.30836,bus,"K4, N65, 671, 71, 465, 467"
490009615R,490009615R,Mansfield Road,51.36325,-0.30653,bus,"71, 671, N65"
490009616N,490009616N,Mansfield Road,51.55234,-0.15774,bus,"46, 24"
490G00009204,490G00009204,Mansfield Road,51.55234,-0.15774,bus,"C11, 46, 24"
490G00009615,490G00009615,Mansfield Road,51.36333,-0.31219,bus,"671, N65, 71, 465, 467, K4"
490009619N,490009619N,Manship Road,51.41269,-0.15781,bus,"127, 201"
490G00009619,490G00009619,Manship Road,51.41269,-0.15781,bus,"201, 127"
490000143E,490000143E,Mansion House Station,51.51267,-0.09488,bus,"N26, N199, N21, N551, N15, 26, 133, 15, 17, 550"
490000143E1,490000143E1,Mansion House Station,51.51223,-0.09347,bus,
490000143W,490000143W,Mansion House Station,51.51214,-0.09471,bus,
490013233W,490013233W,Maple Court,51.59548,-0.07299,bus,
490013233Z,490013233Z,Maple Court,51.59564,-0.07254,bus,W4
490G00013233,490G00013233,Maple Court,51.59548,-0.07299,bus,W4
150042002001,150042002001,Maple Gate,51.655836,0.06791,bus,20
1500DEBDEN10,1500DEBDEN10,Maple Gate,51.655887,0.068057,bus,20
150G00000907,150G00000907,Maple Gate,51.655836,0.06791,bus,20
490009625N,490009625N,Maple Leaf Close,51.31258,0.03371,bus,"246, 320, 464, R8, R2"
490G00009625,490G00009625,Maple Leaf Close,51.31258,0.03371,bus,"R2, 464, R8, 320, 246"
40004410118A,40004410118A,Maple Road,51.313587,-0.082532,bus,"434, 407"
40004410118B,40004410118B,Maple Road,51.312528,-0.081041,bus,"434, 407"
400G4410118A,400G4410118A,Maple Road,51.312528,-0.081041,bus,"407, 434"
490009626AQ,490009626AQ,Maple Road,51.40939,-0.06139,bus,"N3, 354, 358, 157"
490009627N,490009627N,Maple Road,51.39861,-0.30458,bus,"281, 465, 671, 71, N65, K2, K3"
490009627S,490009627S,Maple Road,51.39891,-0.3046,bus,"K2, K3, N65, 71, 671, 465, 281"
490013030E,490013030E,Maple Road,51.399,-0.30326,bus,K1
490013030S,490013030S,Maple Road,51.39874,-0.30332,bus,K1
490G00009626,490G00009626,Maple Road,51.40939,-0.06139,bus,"157, 354, 358, N3"
490G00009627,490G00009627,Maple Road,51.39874,-0.30332,bus,"71, 671, 281, 465, N65, K2, K3, K1"
490014958N,490014958N,Maple Tree Place,51.47083,0.04454,bus,386
490014958S,490014958S,Maple Tree Place,51.47122,0.04485,bus,386
490G00014958,490G00014958,Maple Tree Place,51.47083,0.04454,bus,386
490009623E,490009623E,Mapledale Avenue,51.37425,-0.07099,bus,"198, 194, 119, 466"
490009623W,490009623W,Mapledale Avenue,51.37417,-0.07016,bus,"466, 119, 194, 198"
490G00009623,490G00009623,Mapledale Avenue,51.37425,-0.07099,bus,"198, 194, 119, 466"
490009624V,490009624V,Mapledown School,51.57384,-0.22069,bus,"189, 102, C11"
490009624W,490009624W,Mapledown School,51.57362,-0.22006,bus,"C11, 189, 102"
490G00009624,490G00009624,Mapledown School,51.57384,-0.22069,bus,"102, 189, C11"
490018502E,490018502E,Maplehurst Close,51.40023,-0.30308,bus,"406, 418"
490018502H,490018502H,Maplehurst Close,51.40005,-0.30313,bus,"418, 406"
490G00018502,490G00018502,Maplehurst Close,51.40005,-0.30313,bus,"406, 418"
490009629S,490009629S,Maplestead Road,51.53414,0.11065,bus,"368, 62"
490G00009629,490G00009629,Maplestead Road,51.53414,0.11065,bus,"62, 368"
490015371W,490015371W,Mapleton Crescent,51.45395,-0.19301,bus,"N28, 220, 28"
490G00015371,490G00015371,Mapleton Crescent,51.45395,-0.19301,bus,"28, 220, N28"
490009631N,490009631N,Mapleton Road,51.45386,-0.19222,bus,"28, 270, 44, 220, N28, N44"
490009631S,490009631S,Mapleton Road,51.45391,-0.19201,bus,"N44, 270, 44"
490009632E,490009632E,Mapleton Road,51.61864,-0.0014,bus,"444, 357, 657, W16"
490009632W,490009632W,Mapleton Road,51.61829,-0.00205,bus,"W16, 357, 444, 657"
490G00009631,490G00009631,Mapleton Road,51.45391,-0.19201,bus,"44, N44, 270, N28, 220, 28"
490G00009632,490G00009632,Mapleton Road,51.61829,-0.00205,bus,"444, 657, 357, W16"
490000144W,490000144W,Marble Arch,51.51161,-0.15835,bus,"N137, N32, N74, N2, 36, 390, 6, 74, 2, 148, 137, 13, 23"
490000144A,490000144A,Marble Arch / Bayswater Road,51.51283,-0.16332,bus,"148, 274, N207, 94"
490000144C,490000144C,Marble Arch / Bayswater Road,51.51312,-0.16224,bus,"274, 148, N207, 94"
490G00008447,490G00008447,Marble Arch / Bayswater Road,51.51312,-0.16224,bus,"274, 148, 94, N207"
490000144E,490000144E,Marble Arch / Edgware Road,51.51387,-0.1613,bus,"98, 7, 6, 36, 23, N7, N32, N98"
490G00008450,490G00008450,Marble Arch / Edgware Road,51.51352,-0.16029,bus,"N98, N32, N7, 23, 36, 6, 7, 98"
490000144K,490000144K,Marble Arch Station,51.51358,-0.15766,bus,"98, 7, 390, N7, N207, N137, N98"
490000144L,490000144L,Marble Arch Station,51.51368,-0.15675,bus,"94, 274, 13, 113, 189"
490000144O,490000144O,Marble Arch Station,51.51356,-0.15686,bus,"98, 7, N98, N7"
490000144P,490000144P,Marble Arch Station,51.51346,-0.15761,bus,"N207, 94, 189, 113, 274, 30"
49000144CSZ,49000144CSZ,Marble Arch Station,51.51182,-0.15742,bus,
490009633X,490009633X,Marble Arch Station,51.51189,-0.15854,bus,
490009633Z,490009633Z,Marble Arch Station,51.51215,-0.15859,bus,
490015205S,490015205S,Marble Arch Station,51.51188,-0.15752,bus,
490015205S1,490015205S1,Marble Arch Station,51.51173,-0.15741,bus,
490000144H,490000144H,Marble Arch Station  / Edgware Road,51.51352,-0.16029,bus,"98, 7, 6, 36, N7, 23, N32, N98"
490000144R,490000144R,Marble Arch Station  / Park Lane,51.51231,-0.15774,bus,"13, 137, 148, 2, 74, 6, 390, 36, N2, N74, N32, N137, 23"
