station_name,latitude,longitude,mode,lines,station_id
Linkside,51.612052,0.081071,bus,"167, 667, 677",150042023003
Linnell Drive,51.577,-0.19063,bus,H3,490009194E
Linstead Way,51.4497,-0.21613,bus,"39, 493",490009196N
Linton Mead Primary School,51.50739,0.11325,bus,"177, 229, 401, 472, 601, 602, 669, N1",490013216E
Linton Mead Primary School,51.50747,0.11276,bus,"177, 229, 401, 472, 601, 602, 669, N1",490009198D
Linwood Crescent,51.66096,-0.06239,bus,191,490005985E
Lion Green Road,51.3182,-0.13885,bus,"404, 405, 463, 60, 633, N68",490009202D
Lionel Road,51.49173,-0.29161,bus,H91,490009200E
Lionel Road North,51.49916,-0.30059,bus,"E3, N11",490009201W
Lionel Road North,51.49995,-0.29922,bus,"E3, N11",490009201E
Lissant Close,51.38581,-0.31411,bus,unknown,490020330NE
Lister Avenue,51.59163,0.2225,bus,346,490002172HE
Lister Avenue,51.59206,0.22126,bus,346,490002172HW
Lister Hospital,51.48618,-0.15034,bus,"137, 211, 360, 44, 452, N137, N44",490009205E
Lister Hospital,51.48635,-0.1508,bus,"137, 211, 360, 44, 452, N137, N44",490009205N
Lister Walk,51.50665,0.1266,bus,"177, 229, 401, 472, 601, 602, 669, N1",490009206W
Lister Walk,51.5067,0.12644,bus,"177, 229, 401, 472, 602, 669, N1",490009206E
Listria Park,51.56565,-0.0741,bus,106,490009208B
Listria Park,51.5657,-0.0749,bus,106,490009208A
Litchfield Avenue,51.54233,0.00499,bus,"25, 308, 425, 86, N25, N86",490013480E
Little Britain,51.51761,-0.09807,bus,"100, 133, 25, 4, 56, 76, 8, N25, N8",49008743N1
Little Common,51.62465,-0.321,bus,142,490013584S
Little Common,51.62492,-0.32166,bus,142,490013584N
Little Heath,51.58073,0.11946,bus,"173, 362",490009213J
Little Heath,51.58085,0.11701,bus,unknown,490009213Y
Little Heath,51.58107,0.11766,bus,"173, 362, 396, EL3",490009213Z
Little Heath,51.58143,0.11843,bus,"173, 362, 396, EL3",490009213E
Little Heath Road,51.47323,0.14533,bus,"401, 601, B12",490009217S
Little Heath Road,51.4745,0.14482,bus,"401, 601, B12",490009217N
Little Ilford Lane,51.55447,0.05937,bus,"147, 25, 425, 86, N25, N86, W19",490009219W
Little Ilford Lane,51.55509,0.06052,bus,"147, 25, 425, 86, N25, N86, W19",490009219E
Little Ilford School,51.54829,0.05769,bus,147,490005290W
Little Park Drive,51.44291,-0.38697,bus,"111, H25",490009221N
Little Park Gardens,51.6527,-0.0865,bus,"192, 317, 329, N29",490009222A
Little Park Gardens,51.65294,-0.08611,bus,"192, 317, 329, N29",490009222E
Littlebourne Farm,51.61101,-0.46423,bus,331,490009211W
Littlebourne Farm,51.61128,-0.46409,bus,331,490009211E
Littledale,51.47763,0.10644,bus,"422, 96",490009212N
Littledale,51.47796,0.10601,bus,"422, 96",490009212S
Littlegrove,51.63985,-0.16135,bus,184,490007297N
Littleheath Road,51.35098,-0.06915,bus,"433, 64",490009216S
Littleheath Road,51.35121,-0.06937,bus,"433, 64",490009216N
Livat Hammersmith Shopping Centre,51.49266,-0.22728,bus,"110, 190, 218, 267, 27, 306, H91, N11, N266, N9",490008801P
Liverpool Road,51.55014,-0.11048,bus,"153, 21, 263, 393, 43, N271, N41",490009224S2
Liverpool Road,51.55142,-0.11097,bus,"153, 21, 263, 393, 43, N271, N41",490009224Y
Liverpool Road / Chapel Market,51.53451,-0.1082,bus,"153, 274, 394",490009225W
Liverpool Street,51.51794,-0.083162,London Underground,"153, Central, Circle, Elizabeth line, Greater Anglia, Hammersmith & City, Metropolitan, Weaver, c2c",HUBLST
Liverpool Street,51.51794,-0.083162,London Overground,"153, Central, Circle, Elizabeth line, Greater Anglia, Hammersmith & City, Metropolitan, Weaver, c2c",HUBLST
Liverpool Street,51.51794,-0.083162,TfL Rail,"153, Central, Circle, Elizabeth line, Greater Anglia, Hammersmith & City, Metropolitan, Weaver, c2c",HUBLST
Liverpool Street Station,51.51726,-0.08061,bus,"149, 35, 388, 47",490000138K
Liverpool Street Station,51.51749,-0.08064,bus,"135, 205, 26, 35, 388, 47, 78, 8, N205, N26, N8",490000138F
Liverpool Street Station,51.51796,-0.07991,bus,"135, 205, 26, 42, 78, 8, N205, N242, N26, N8",490000138L
Liverpool Street Station,51.518,-0.08259,bus,"153, 344",490000138LS
Liverpool Street Station,51.51801,-0.08274,bus,"153, 344, N133",490000138N
Liverpool Street Station,51.51807,-0.07997,bus,"149, 42, N242",490000138E
Liverpool Street Station,51.5182,-0.08251,bus,unknown,490000138C
Liverpool Street Station,51.51853,-0.07977,bus,unknown,490000138N1
Livingstone Hospital,51.442626,0.228516,bus,492,2400A060520A
Livingstone Hospital,51.442695,0.227281,bus,492,2400A019280A
Llanvanor Road,51.56514,-0.19643,bus,"13, 139, 245, 260, 328, 460",490009232N
Llanvanor Road,51.56531,-0.19619,bus,"13, 139, 245, 260, 328, 460",490009232S
Lloyd Avenue,51.32487,-0.15693,bus,"463, 633",490000923Y
Lloyd Avenue,51.32517,-0.15656,bus,"463, 633",490000923Z
Lloyd Park,51.36367068,-0.079087981,Tramlink,unknown,418.0
Lloyd Park / William Morris Gallery,51.59049,-0.02233,bus,"123, N73",490009233W
Lloyd Park / William Morris Gallery,51.59087,-0.02107,bus,"123, N73",490009233E
Lloyd Park Tram Stop,51.36403,-0.08211,bus,unknown,490002055W
Lloyd Park Tram Stop,51.36418,-0.08204,bus,unknown,490002055E
Loampit Vale,51.46529,-0.01455,bus,"225, 47",490009234E
Loampit Vale / Jerrard Street,51.46497,-0.01747,bus,"136, 21, 321, 436, N136, N21",490008549W
Loampit Vale / Jerrard Street,51.4653,-0.0179,bus,"136, 21, 321, 436, N136, N21",490008549E
Lochnagar Street,51.51817,-0.00964,bus,D8,490009235S
Lock Road,51.43293,-0.31506,bus,371,490009240S
Lock Road,51.43336,-0.31535,bus,371,490004498S
Lockmead Road,51.46282,-0.0084,bus,"108, 54, 89, N89",490009239K
Lockmead Road,51.46285,-0.00803,bus,"108, 54, 89, N89",490009239L
Locks Lane,51.40934,-0.15924,bus,152,490016801S
Locks Lane,51.41019,-0.16069,bus,152,490016232W
Locks Lane,51.41122,-0.16079,bus,"127, 201",490013565S1
Locks Lane,51.41166,-0.16021,bus,"127, 201",490013588N
Locksbottom / Farnborough Common,51.36665,0.0504,bus,"353, 654, 684, R2",490009241E
Locksbottom / Pallant Way,51.36679,0.05597,bus,336,490009242W
Locksbottom / St Michael's Church,51.36679,0.05439,bus,"336, 353, 61, 654, R2, R3, R4",490009243W
Locksbottom / St Michael's Church,51.36681,0.05427,bus,"336, 353, 61, 654, R2, R3, R4",490009243E
Lodge Avenue,51.53271,0.11035,bus,"173, 287, 673, 687",490009246E2
Lodge Avenue,51.53297,0.11025,bus,"173, 287, 687",490009246E3
Lodge Avenue,51.55173,0.11233,bus,"145, 5, EL2, N15",490009247W
Lodge Drive,51.61861,-0.10767,bus,"329, 616, 629, N29, W6",490009248B
Lodge Drive,51.61948,-0.10717,bus,"329, 616, 629, N29, W6",490009248C
Lodge Gardens,51.39205,-0.03386,bus,"194, 356, 358",490009249W
Lodge Gardens,51.39211,-0.03348,bus,"194, 356, 358",490009249E
Lodge Hill,51.32247,-0.11827,bus,312,490009250S
Lodge Hill,51.32279,-0.11859,bus,312,490009250N
Lodge Hill,51.47253,0.11351,bus,422,490010520W
Lodge Hill Playground,51.47323,0.11233,bus,B11,490001976Z
Loftus Road,51.5061,-0.22996,bus,"207, 228, 260, 283, N207",490006065W
Loftus Road,51.50633,-0.2311,bus,"207, 228, 260, 283, N207",490009257E
Logs Hill,51.41361,0.04462,bus,314,490009258W
Logs Hill,51.41399,0.04465,bus,314,490009258E
Lolesworth Close,51.51736,-0.0735,bus,242,490009259S
Lolesworth Close,51.51771,-0.07396,bus,242,490009259E
Lombard Road,51.47015,-0.17733,bus,170,490009263W
Lombard Road,51.47064,-0.17752,bus,170,490009263N
Lombard Roundabout,51.38469,-0.12128,bus,"289, 663",490009264N
Lombard Roundabout,51.38492,-0.1203,bus,264,490009261W2
Lombard Roundabout,51.38584,-0.12188,bus,264,490009264E
Lombard Roundabout,51.38678,-0.12085,bus,"264, 289, 663",490009264S2
Lombardy Retail Park,51.51663,-0.40703,bus,U7,490009266W
Lomond Gardens,51.35023,-0.04578,bus,359,490008001N2
London Academy,51.62263,-0.29039,bus,642,490020098W
London Aquatics Centre,51.53953,-0.00859,bus,"108, 339",490020184S
London Aquatics Centre,51.53972,-0.00893,bus,"108, 339",490020184NE
London Bridge,51.505881,-0.086807,London Underground,"133, 141, 149, 17, 21, 344, 35, 388, 43, 47, Jubilee, N133, N199, N21, N343, Northern, Southeastern, Southern, Thameslink",HUBLBG
London Bridge,51.50658,-0.08812,London Underground,"133, 141, 149, 17, 21, 344, 35, 388, 43, 47, N133, N199, N21",490000139Y
London Bridge,51.5067,-0.08833,London Underground,"133, 141, 149, 17, 21, 344, 35, 388, 43, 47, N133, N199, N21",490000139M
London Bridge,51.50966,-0.08757,London Underground,"Northern, Jubilee",490004756W
London Bridge Bus Station,51.50512,-0.08728,bus,unknown,490019954K
London Bridge Bus Station,51.50517,-0.08658,bus,17,490000139B
London Bridge Bus Station,51.5053,-0.08654,bus,"149, 388, N343",490019954L
London Bridge Bus Station,51.50544,-0.08665,bus,"149, 388",490019954J
London Bridge City Pier,51.506598,-0.084758,bus,"343, 381, 47, N199, N381, RB1, RB2, RB6",930GLBR
London Bridge City Pier.,51.50649,-0.08473,bus,unknown,4900LBR0
London Bridge Station,51.50498,-0.08749,bus,"N21, N343",490000139A
London Bridge Station,51.50513,-0.08663,bus,"141, 43",490000139CZ
London Bridge Station,51.50556,-0.08693,bus,"141, 149, 17, 388, 43, N21, N343",490019954S
London Bridge Station,51.50569,-0.08588,bus,"343, 381, 47, N199, N381",490000139S
London Bridge Station,51.50597,-0.08738,bus,"343, 381, 47, N199, N381",490000139R
London Business School,51.5261,-0.16202,bus,"113, 13, 274, N113",490011716S
London Central Mosque,51.52925,-0.16701,bus,"113, 13, 274, N113",490010816N
London Central Mosque,51.52937,-0.16686,bus,"113, 13, 274, N113",490010816P
London City Airport,51.50305,0.05097,bus,"473, 474",490009269A
London City Airport,51.503419,0.048749,bus,DLR,HUBLCY
LONDON CITY AIRPORT - DLR,51.50315378,0.04977043,DLR,unknown,441.0
London College of Communication,51.49525,-0.10206,bus,"12, 148, 344, 360, 453, 53, C10, N155, N53",490009270Z
London Eye,51.50071,-0.11898,bus,unknown,490009275W
London Eye,51.50087,-0.11949,bus,unknown,490009275E
London Eye,51.50322,-0.11584,bus,unknown,490001473Z
London Eye,51.50483,-0.11659,bus,unknown,4900009275H
London Fenchurch Street Rail Station,51.511646,-0.078897,bus,"115, 242, 254, N253, N551, c2c",910GFENCHRS
London Fields,51.54052142,-0.056359095,London Overground,unknown,145.0
London Fields Rail Station,51.541153,-0.057753,bus,"106, 236, 254, 277, 55, Greater Anglia, N253, N277, N55, Weaver",910GLONFLDS
London Fields Station,51.54102,-0.05818,bus,unknown,4900LONFLDS2
London Fields Station,51.54103,-0.05779,bus,unknown,4900LONFLDS1
London Hilton Hotel,51.50494,-0.15221,bus,unknown,490009277N
London Hilton Hotel,51.50509,-0.15211,bus,"13, 137, 148, 2, 23, 36, 390, 6, 74, N137, N2, N32, N74",490009277Y
London Hilton Hotel,51.50537,-0.15089,bus,"13, 148, 2, 23, 36, 390, 6, N2, N32",490009277B
London Hilton Hotel,51.50574,-0.15124,bus,"137, 74, N137, N74",490009277S
London Museum of Water and Steam,51.48855,-0.29033,bus,"237, 267, 65, N65, N9",490008690E
London Road,51.434674,-0.505049,bus,"117, 290",400G4402124A
London Road,51.441648,-0.474057,bus,216,40004402017E
London Road,51.44215,-0.473911,bus,216,40004402017C
London Road,51.47561,-0.33132,bus,H28,490016402N
London Road / Figge's Marsh,51.41504,-0.16183,bus,"264, 270, 280, 355, N44, S1",490009286N
London Road / Figge's Marsh,51.41519,-0.16168,bus,"264, 270, 280, 355, N44, S1",490009286S
London Road / Galpins Road,51.40041,-0.11769,bus,"109, 60, N109",490007099S
London Road / Morden Station,51.40241,-0.19381,bus,"154, 163, 164, 201, 293, 413, 470, 80, 93, N155",490000151H
London Road / Morden Station,51.40256,-0.1936,bus,"93, N155",490015390G
London Road / Morden Station,51.40276,-0.19309,bus,"163, 164, 293, 413",490015390F
London Road / Reenglass Road,51.62077,-0.29781,bus,"142, 324",490009288W
London Road / Reenglass Road,51.6208,-0.29825,bus,"142, 324",490009288E
London Road / Rees Drive,51.62142,-0.29454,bus,"142, 324",490004760K
London Road / St Anthony's Hospital,51.3784,-0.21897,bus,413,490016060E
London Road / St Anthony's Hospital,51.37841,-0.2193,bus,413,490016059W1
London Road / the George,51.39153,-0.20335,bus,"80, 93",490010017S
London Road / Twickenham,51.44831,-0.32929,bus,"267, 281, 290, 681, H22",490013870E
London Road / Twickenham,51.44852,-0.32918,bus,"267, 281, 290, 681, H22",490013871F
London Road Cemetery,51.616998,0.290642,bus,"498, 608",150037002001
London Road Cemetery,51.617205,0.2911,bus,"498, 608",1500BDBT
London Road North / Shepherds Hill,51.272379,-0.151687,bus,405,40004409196A
London Road North / Shepherds Hill,51.27242,-0.151471,bus,405,40004409196B
London Road North / Shepherds Hill,51.57828,-0.13712,bus,W5,490000417Y
London Road North / Shepherds Hill,51.57937,-0.13429,bus,W5,490000417Z
London Victoria Coach Station Arrivals,51.49343,-0.14901,bus,unknown,490016736W
London Wall,51.51562,-0.08944,bus,"141, 21, 43",490009290N
London Wall,51.51744,-0.0952,bus,"100, 76",490010130W
London Wall,51.51758,-0.09519,bus,"100, 76",490010130E
London Wall,51.51831,-0.09679,bus,"100, 4, 56, 76",490010130S
London Wall / Moorgate Station,51.51744,-0.09026,bus,"100, 76",490015208N
London Wall / Moorgate Station,51.51758,-0.08975,bus,"100, 76",490015208A
Long Acre,51.37064,0.12308,bus,R9,490009292S
Long Drive,51.51896,-0.25076,bus,"228, 283, 7, 72, N72",490009299N
Long Drive,51.56321,-0.38298,bus,282,490009300N
Long Elmes,51.6026,-0.35221,bus,H14,490009301S
Long Elmes,51.60302,-0.35253,bus,H14,490009301N
Long Elmes,51.60485,-0.34011,bus,"140, 182, 258, 340, 640, H12, H18, N140, N18",490009302N
Long Elmes / Aspri Medical Centre,51.60433,-0.34054,bus,"H12, H19",490011485W
Long Elmes / Boxtree Lane,51.60395,-0.35154,bus,"H12, H18",490005652E3
Long Lane,51.443908,-0.47014,bus,116,40004402016A
Long Lane,51.444113,-0.467975,bus,116,40004402016B
Long Lane,51.45722,-0.463563,bus,203,40004402007A
Long Lane,51.457299,-0.462726,bus,203,40004402007B
Long Lane,51.4616,0.1534,bus,"229, 602, 669, 89, N89",490015358S
Long Lane,51.462,0.15333,bus,"229, 602, 669, 89, N89",490015358N
Long Lane,51.5333,-0.45433,bus,"427, N207",490013974W
Long Lane,51.53338,-0.45412,bus,"427, N207",490013974E
Long Lane,51.59762,-0.17854,bus,"112, 232",490009321W
Long Lane,51.5978,-0.17889,bus,"112, 232",490009321E
Long Lane,51.6003,-0.18123,bus,382,490009327W1
Long Lane,51.60414,-0.18947,bus,"125, 13, 143, 382, 460, 626, 683, N20",490009322B
Long Lane,51.60439,-0.18816,bus,"143, 382",490009322S2
Long Lane,51.60515,-0.1884,bus,"125, 13, 460, 626, 683, N20",490009322A
Long Lane / Brampton Road,51.47368,0.1276,bus,"301, B11",490004249N
Long Lane / Kipling Road,51.47164,0.13499,bus,"301, B11",490005898N
Long Lane / Kipling Road,51.47176,0.13467,bus,"301, B11",490005898S
Long Lane / Woolwich Road,51.46435,0.14905,bus,"301, 401",490014931W
Long Mead,51.60403,-0.24391,bus,"303, 632, 642",490008052N
Long Road / Clapham Common,51.4611,-0.14036,bus,"137, 345, 35, 37, 417, N137",490015236M
Long Road / Clapham Common,51.46122,-0.14115,bus,"345, 35, 37",490015236L
Longbridge Road,51.54168,0.08226,bus,"169, 366, EL1",490009294S
Longbridge Road,51.54208,0.08127,bus,"169, 366, EL1",490009294N
Longbridge Road,51.5462,0.09341,bus,145,490009293S
Longbridge Road,51.54644,0.0931,bus,145,490009293N
Longbridge Road,51.55164,0.12392,bus,364,490003535N
Longbridge Road,51.55218,0.11485,bus,368,490009295S
Longbridge Road,51.55221,0.11446,bus,368,490009295N
Longbridge Way,51.45677,-0.0128,bus,"181, 225",490020225E
Longbury Drive,51.39849,0.10634,bus,"B14, R11",490009296S
Longbury Drive,51.39897,0.10574,bus,"B14, R11",490009296W
Longdown Lodge,51.328502,-0.247598,bus,166,40004406053A
Longdown Lodge,51.328571,-0.247409,bus,166,40004406053B
Longdown Road,51.329627,-0.249464,bus,166,40004406033A
Longdown Road,51.32977,-0.249358,bus,166,40004406033B
Longfellow Road,51.37885,-0.24204,bus,"151, 213, 613, 627",490014261E
Longfellow Road,51.3789,-0.24244,bus,"151, 213, 613, 627",490009304D
Longfield Avenue,51.51268,-0.30875,bus,"207, 483, E11, E7, E8, N207, N83",490006301E
Longfield Avenue,51.51489,-0.30932,bus,E1,490009305W
Longfield Avenue,51.51493,-0.30988,bus,E1,490009305E2
Longfield Avenue,51.58432,-0.03742,bus,"158, 230, W11",490009306S
Longfield Avenue,51.58461,-0.03773,bus,"158, 230, W11",490009306N
Longfield Estate,51.4925,-0.07434,bus,78,490009307S
Longfield Estate,51.49284,-0.07421,bus,78,490009307N
Longford Close,51.43421,-0.37128,bus,285,490009309E
Longford Close,51.43443,-0.37247,bus,285,490009309W
Longford Road,51.44523,-0.36794,bus,110,490009310E
Longford Road,51.44542,-0.36867,bus,"110, 481",490009310W
Longford Road,51.44575,-0.36588,bus,481,490018718N
Longford Road,51.44604,-0.36578,bus,481,490018718S
Longheath Gardens,51.39119,-0.05334,bus,289,490009311W
Longheath Gardens,51.39209,-0.0526,bus,289,490009311E
Longhurst Road,51.38721,-0.06038,bus,289,490009312W
Longhurst Road,51.38826,-0.05869,bus,289,490009312E
Longland Drive,51.62627,-0.18499,bus,326,490009313Y
Longland Drive,51.62672,-0.18438,bus,"251, 326, 605, 628, 688",490009313Z
Longland Drive,51.63008,-0.17936,bus,"251, 605, 628, 688",490009313E
Longland Drive,51.63048,-0.18313,bus,"251, 605, 688",490009313W
Longlands Park Crescent,51.43206,0.08899,bus,unknown,490009319Y
Longlands Park Crescent,51.43223,0.08952,bus,233,490009319W
Longlands Park Crescent,51.43226,0.08932,bus,unknown,490009319X
Longlands Park Crescent,51.4325,0.08999,bus,233,490009319Z
Longlands Road / Main Road,51.43028,0.08658,bus,233,490009318X
Longlands Road / Main Road,51.43077,0.08694,bus,unknown,490009318Y
Longlands Road / Main Road,51.43093,0.08691,bus,233,490009318E
Longlands Road / Main Road,51.43284,0.09629,bus,233,490009318Z
Longleigh Lane,51.48165,0.11583,bus,99,490009329W
Longleigh Lane,51.4817,0.11625,bus,99,490009329E
Longleigh Lane / First Avenue,51.47795,0.12192,bus,unknown,490009330W
Longleigh Lane / Lodge Hill,51.47878,0.11871,bus,B11,490001974Z
Longley Road,51.42336,-0.1731,bus,"131, 219, 57, N155",490009332H11
Longley Road,51.42436,-0.17148,bus,"131, 219, 493, 57, G1, N155",490009332H9
Longley Way,51.56153,-0.22064,bus,"16, 245, 266, 316, 32, 632, N266, N32",490015045BS
Longmead Drive / Albany Park,51.43486,0.12666,bus,B14,490009613A
Longmead Drive / Onslow Drive,51.43447,0.12247,bus,B14,490010599Z
Longmead Road,51.51539,-0.41994,bus,"195, 278, 698, H98",490009334S
Longmore Avenue,51.64342,-0.17219,bus,383,490009335W
Longreach Road,51.52167,0.09821,bus,unknown,490005734W
Longthornton Road,51.4073,-0.13698,bus,255,490015359W
Longthornton Road,51.4077,-0.13662,bus,255,490015359E
Longthornton Road,51.40929,-0.14217,bus,"45, 60, N133",490009338E1
Longthornton Road,51.40987,-0.14147,bus,"45, 60, N133",490009338S
Longwalk Road,51.51057,-0.44694,bus,"350, A10, U5",490009339N
Longwood Gardens,51.58244,0.05745,bus,"123, 179, 679",490007380S
Longwood Gardens,51.58714,0.06955,bus,462,490009341W
Longwood Gardens,51.58723,0.06922,bus,462,490009341E
Lonsdale Avenue,51.52124,0.05849,bus,"101, 300, 474",490009348S
Lonsdale Avenue,51.5216,0.0581,bus,"101, 104, 300, 304, 474",490009348N
Lonsdale Close,51.52253,0.04865,bus,"104, 304",490009349E
Lonsdale Close,51.52256,0.04754,bus,"104, 304",490009349W
Lonsdale Drive,51.64925,-0.11168,bus,377,490009352W
Lonsdale Drive / Highlands School,51.64944,-0.10897,bus,"377, 456",490009352N
Lonsdale Drive / Highlands School,51.64971,-0.10878,bus,"377, 456",490009352S
Lonsdale Road,51.48519,-0.23358,bus,"209, 33, 419, 485",490009353N
Lonsdale Road,51.48535,-0.23335,bus,"209, 33, 419, 485, 533",490009353S
Lonsdale Road,51.48601,-0.23265,bus,unknown,490009353W
Lonsdale Road / Castelnau,51.48603,-0.23422,bus,"419, 533",490009353E
Lonsdale Road / Lyric Road,51.47479,-0.25036,bus,419,490003631S
Lonsdale Road / Nassau Road,51.47571,-0.24968,bus,"209, 378, 419, 485, 533, 969, N22",490007168S
Lonsdale Road / Nassau Road,51.47619,-0.24986,bus,"419, 533",490007168N
Lonsdale Road / Suffolk Road,51.47987,-0.24778,bus,"419, 533",490005551S
Lonsdale Road / Suffolk Road,51.48006,-0.24799,bus,"419, 533",490005551N
Loop Road,51.41685,0.07009,bus,"160, 162, 61, R7",490009356M
