Year,Event Date,Artist,Venue,City
2019,23-05-2019,Aviana,The Underworld,London
2019,23-05-2019,Mineral,The Dome,London
2019,23-05-2019,Johnny Lloyd,Bush Hall,London
2019,23-05-2019,Peaness,Electric Ballroom,London
2019,23-05-2019,Lauran Hibberd,The Lexington,London
2019,23-05-2019,Mumford & Sons,Broadcasting House,London
2019,23-05-2019,Mark Chadwick,The Half Moon,London
2019,23-05-2019,Of Virtue,The Underworld,London
2019,23-05-2019,Gizmo Varillas,O2 Shepherd's Bush Empire,London
2019,23-05-2019,deux furieuses,The Dome,London
2019,23-05-2019,The Word Alive,The Underworld,London
2019,23-05-2019,Make Them Suffer,The Underworld,London
2019,23-05-2019,Cate Le Bon,Rough Trade East,London
2019,23-05-2019,The Nile Deltas,The Black Heart,London
2019,23-05-2019,The Nude Party,The Sebright Arms,London
2019,23-05-2019,Taylor Swift,The Graham Norton Show,London
2019,23-05-2019,The Troy Redfern Band,The Black Heart,London
2019,23-05-2019,Lights,The Garage,London
2019,23-05-2019,Alex Lahey,Oslo Hackney,Hackney
2019,23-05-2019,Viagra Boys,Studio 9294,London
2019,23-05-2019,Zaz,O2 Shepherd's Bush Empire,London
2019,23-05-2019,Beverley Knight,Royal Festival Hall,London
2019,23-05-2019,Mull Historical Society,Bush Hall,London
2019,23-05-2019,Kero Kero Bonito,Electric Ballroom,London
2019,23-05-2019,Sleeper,100 Club,London
2019,23-05-2019,Roger Hodgson,Royal Albert Hall,London
2019,23-05-2019,Big Thief,Roundhouse,London
2019,23-05-2019,Miss Grit,Bethnal Green Working Mens Club,London
2019,23-05-2019,October Drift,The Horn,St Albans
2019,23-05-2019,Red Rum Club,The Horn,St Albans
2019,23-05-2019,Lewis Capaldi,PRYZM,Kingston upon Thames
2019,23-05-2019,MUTANT MONSTER,O2 Academy 2 Islington,London
2019,22-05-2019,Nicholas Goss-Williams,The Horn,St Albans
2019,22-05-2019,Vampire Weekend,Brilliant Corners,London
2019,22-05-2019,Mini Mansions,Islington Assembly Hall,London
2019,22-05-2019,Hayes Carll,Omeara,London
2019,22-05-2019,BLACKPINK,"The SSE Arena, Wembley",London
2019,22-05-2019,Green Lung,The Black Heart,London
2019,22-05-2019,Sólveig Matthildur,The Shacklewell Arms,London
2019,22-05-2019,Jacco Gardner,The Dome,London
2019,22-05-2019,Joshua Burnell,Cecil Sharp House,London
2019,22-05-2019,Yak,Electric Ballroom,London
2019,22-05-2019,Circuit des Yeux,Kings Place Hall Two,London
2019,22-05-2019,The Skatalites,Nell's Jazz and Blues,London
2019,22-05-2019,Zara Larsson,Electric Brixton,London
2019,22-05-2019,The Raconteurs,Electric Ballroom,London
2019,22-05-2019,Jess Glynne,O2 Shepherd's Bush Empire,London
2019,22-05-2019,Pinky Pinky,The Sebright Arms,London
2019,22-05-2019,Saint Etienne,Barbican Hall,London
2019,22-05-2019,JARV IS…,Chat's Palace,London
2019,22-05-2019,Ben Joseph,The Monarch,London
2019,22-05-2019,Story Untold,Electrowerkz,London
2019,22-05-2019,Honeyblood,Banquet Records,Kingston upon Thames
2019,22-05-2019,Rascalton,The Horn,St Albans
2019,22-05-2019,grandson,The Underworld,London
2019,22-05-2019,Sons of Raphael,Islington Assembly Hall,London
2019,22-05-2019,Mahoney & The Moment,The Monarch,London
2019,22-05-2019,Aldous Harding,EartH,Hackney
2019,22-05-2019,The Buddy Rich Band,Ronnie Scott's Jazz Club,London
2019,22-05-2019,Two Door Cinema Club,Maida Vale Studios,London
2019,22-05-2019,Horatio James,The Monarch,London
2019,22-05-2019,Laura Jean,EartH,Hackney
2019,22-05-2019,Juke Ross,Royal Albert Hall,London
2019,22-05-2019,The Right Reverend Swifty LeZarre,The Monarch,London
2019,22-05-2019,James Bay,London Palladium,London
2019,22-05-2019,Mark Knopfler,Royal Albert Hall,London
2019,22-05-2019,FKA twigs,The Wallace Collection,London
2019,22-05-2019,Mercy Union,229 The Venue,London
2019,22-05-2019,Vida,100 Club,London
2019,22-05-2019,Year of the Knife,New Cross Inn,London
2019,22-05-2019,Mando Diao,O2 Academy Islington,London
2019,21-05-2019,Fuzzy Sun,Camden Assembly,London
2019,21-05-2019,Winny Puhh,The Underworld,London
2019,21-05-2019,Trudy and the Romance,Oslo Hackney,Hackney
2019,21-05-2019,William The Conqueror,The Lexington,London
2019,21-05-2019,Whiskey Myers,Electric Ballroom,London
2019,21-05-2019,Void Vision,MOTH Club,London
2019,21-05-2019,Inhaler,Camden Assembly,London
2019,21-05-2019,The Juliana Hatfield Three,O2 Academy Islington,London
2019,21-05-2019,Lewis Capaldi,Rough Trade East,London
2019,21-05-2019,Xeno & Oaklander,MOTH Club,London
2019,21-05-2019,Naomi Kimpenu,Soho Live Studios,London
2019,21-05-2019,Rhys Webb,Scala,London
2019,21-05-2019,Mark Knopfler,Royal Albert Hall,London
2019,21-05-2019,The Heavy,Bush Hall,London
2019,21-05-2019,She Makes War,O2 Academy Islington,London
2019,21-05-2019,Juke Ross,Royal Albert Hall,London
2019,21-05-2019,Kate Nash,Banquet Records,Kingston upon Thames
2019,21-05-2019,The Amazons,The Sebright Arms,London
2019,21-05-2019,Bullets and Octane,O2 Academy Islington,London
2019,21-05-2019,Artmagic,Paper Dress Vintage,Hackney
2019,21-05-2019,ChameleonsVox,Dingwalls,London
2019,21-05-2019,The Manhattan Transfer,Alexandra Palace,London
2019,21-05-2019,Primal Scream,Scala,London
2019,20-05-2019,Glenn Hughes,Alban Arena,St Albans
2019,20-05-2019,Emeli Sandé,Sadler's Wells Theatre,London
2019,20-05-2019,Brujería,The Underworld,London
2019,20-05-2019,Plested,Sadler's Wells Theatre,London
2019,20-05-2019,Tyler Ramsey,St Pancras Old Church,London
2019,20-05-2019,twenty one pilots,Budweiser Gardens,London
2019,20-05-2019,Aggression,The Underworld,London
2019,20-05-2019,Bear Hands,Budweiser Gardens,London
2019,20-05-2019,Ara Malikian,Royal Albert Hall,London
2019,20-05-2019,Black Peaches,Rough Trade East,London
2019,20-05-2019,Venomous Concept,The Underworld,London
2019,19-05-2019,Wet Wet Wet,Adelphi Theatre,London
2019,19-05-2019,Kingdom Choir,"The Elgar Room, Royal Albert Hall",London
2019,19-05-2019,Amos Lee,Union Chapel,London
2019,19-05-2019,Deeper Purple,The Crown Inn,Hornchurch
2019,19-05-2019,Underline the Sky,The Fiddler's Elbow,London
2019,19-05-2019,Courtney Act,The Underbelly,London
2019,19-05-2019,Leo Sayer,Alban Arena,St Albans
2019,19-05-2019,Codename Colin,Sustainabilityfest,St Albans
2019,19-05-2019,Tallies,The Sebright Arms,London
2019,19-05-2019,Never the Bride,606 Club Chelsea,London
2019,19-05-2019,Sting & Shaggy,Roundhouse,London
2019,19-05-2019,Ute Lemper,Arcola Theatre,London
2019,19-05-2019,Alina Bzhezhinska Quartet,Ninety One,London
2019,19-05-2019,Aga Ujma,Windmill Brixton,London
2019,19-05-2019,Akua Naru,MOTH Club,London
2019,19-05-2019,Ilpo Väisänen,Cafe OTO,London
2019,19-05-2019,Endless Boogie,Oslo Hackney,Hackney
2019,19-05-2019,deathcrash,Windmill Brixton,London
2019,19-05-2019,Ute Lemper,Arcola Theatre,London
2019,19-05-2019,Siobhan Wilson,The Lexington,London
2019,18-05-2019,Ute Lemper,Arcola Theatre,London
2019,18-05-2019,The Tuts,O2 Forum Kentish Town,London
2019,18-05-2019,Efecto Pasillo,Boston Music Room,London
2019,18-05-2019,Shinova,Boston Music Room,London
2019,18-05-2019,The Icicle Works,O2 Academy Islington,London
2019,18-05-2019,Gwenno,O2 Shepherd's Bush Empire,London
2019,18-05-2019,Martin Stephenson and the Daintees,The Exchange,Twickenham
2019,18-05-2019,Mutlu,Union Chapel,London
2019,18-05-2019,Rak-Su,The O2 Arena,London
2019,18-05-2019,Distant Worlds Philharmonic Orchestra and Chorus,Royal Albert Hall,London
2019,18-05-2019,Roxanne de Bastion,"St John the Baptist, Hoxton",London
2019,18-05-2019,Daxx & Roxane,The Borderline,London
2019,18-05-2019,Courtney Act,Underbelly,London
2019,18-05-2019,The Specials,O2 Forum Kentish Town,London
2019,18-05-2019,Motorpsycho,Flashback Records Bethnal Green Road,London
2019,18-05-2019,Amos Lee,Union Chapel,London
2019,18-05-2019,Olly Murs,The O2 Arena,London
2019,18-05-2019,Minnie Birch,The Horn,St Albans
2019,18-05-2019,LAUNDRY DAY,Thousand Island,London
2019,18-05-2019,Manic Street Preachers,O2 Shepherd's Bush Empire,London
2019,18-05-2019,La Excepción,Boston Music Room,London
2019,18-05-2019,King Goat,The Black Heart,London
2019,18-05-2019,Nixon,Boston Music Room,London
2019,18-05-2019,Crocodiles,MOTH Club,London
2019,18-05-2019,Lola Kirke,Omeara,London
2019,18-05-2019,Lil RobinhoodBreezy,St. Martins Catholic School,London
2019,18-05-2019,Cerian Holland,"St John the Baptist, Hoxton",London
2019,18-05-2019,Echobelly,The Horn,St Albans
2019,18-05-2019,Katherine Jenkins,London Palladium,London
2019,18-05-2019,Ute Lemper,Arcola Theatre,London
2019,18-05-2019,Morgan,Boston Music Room,London
2019,18-05-2019,Ute Lemper,Arcola Theatre,London
2019,18-05-2019,Black Light Ascension,Amersham Arms,London
2019,18-05-2019,Rodrigo Cuevas,Boston Music Room,London
2019,17-05-2019,ARXX,The Waiting Room,London
2019,17-05-2019,The Specials,O2 Academy Brixton,London
2019,17-05-2019,Steven Page,Aeolian Hall,London
2019,17-05-2019,Only The Poets,Heaven,London
2019,17-05-2019,Wild Youth,Omeara,London
2019,17-05-2019,The K’s,Nambucca,London
2019,17-05-2019,Gong,Oslo Hackney,Hackney
2019,17-05-2019,SOAK,Islington Assembly Hall,London
2019,17-05-2019,Olly Murs,The O2 Arena,London
2019,17-05-2019,Distant Worlds Philharmonic Orchestra and Chorus,Royal Albert Hall,London
2019,17-05-2019,FloodHounds,Nambucca,London
2019,17-05-2019,Les Binks,"The Cavern Freehouse, Raynes Park",London
2019,17-05-2019,Danny Baker,Hackney Empire,Hackney
2019,17-05-2019,STAKE,The Underworld,London
2019,17-05-2019,Courtney Act,Underbelly,London
2019,17-05-2019,Primitai,The Lounge 666,London
2019,17-05-2019,Max Bandicoot,Coate Studios,London
2019,17-05-2019,Motorpsycho,229 The Venue,London
2019,17-05-2019,Fury,The Lounge 666,London
2019,17-05-2019,HeKz,The Lounge 666,London
2019,17-05-2019,Ten Tonnes,Heaven,London
2019,17-05-2019,Too Many Zooz,O2 Forum Kentish Town,London
2019,17-05-2019,Ute Lemper,Arcola Theatre,London
2019,17-05-2019,Gwenno,O2 Shepherd's Bush Empire,London
2019,17-05-2019,Scandinavian Star,Studio 9294,London
2019,17-05-2019,Jimmie Vaughan,Dingwalls Canalside,London
2019,17-05-2019,KRS‐One,Electric Brixton,London
2019,17-05-2019,Only The Poets,G-A-Y,London
2019,17-05-2019,We Never Learned to Live,The Black Heart,London
2019,17-05-2019,Manic Street Preachers,O2 Shepherd's Bush Empire,London
2019,17-05-2019,Croatian Amor,Studio 9294,London
2019,17-05-2019,Vanity Productions,Studio 9294,London
2019,17-05-2019,Aidan O’Rourke,Blackheath Halls,London
2019,17-05-2019,Hannah Paris,The Slaughtered Lamb,London
2019,17-05-2019,Feed the Rhino,The Underworld,London
2019,17-05-2019,Art Brut,The Dome,London
2019,17-05-2019,Dream Nails,The Dome,London
2019,17-05-2019,The Lovely Eggs,The Dome,London
2019,17-05-2019,Modern Rituals,The Black Heart,London
2019,17-05-2019,The Rutles,The Garage,London
2019,17-05-2019,Ed Wynne,Oslo Hackney,Hackney
2019,17-05-2019,Rak-Su,The O2 Arena,London
2019,17-05-2019,alphawaves,The Dublin Castle,London
2019,17-05-2019,LP,Roundhouse,London
2019,17-05-2019,Foxcunt,Boston Music Room,London
2019,17-05-2019,Projector,The Waiting Room,London
2019,17-05-2019,King Charles,The Lexington,London
2019,17-05-2019,Curse These Metal Hands,The Black Heart,London
2019,17-05-2019,The Tuts,O2 Academy Brixton,London
2019,17-05-2019,Port Cities,Aeolian Hall,London
2019,17-05-2019,Public Service Broadcasting,Natural History Museum,London
2019,17-05-2019,Young Jack,Coate Studios,London
2019,17-05-2019,Sarah Callaghan,Coate Studios,London
2019,16-05-2019,Rev Magnetic,O2 Academy Islington,London
2019,16-05-2019,Natassa Bofiliou,Union Chapel,London
2019,16-05-2019,Erland Cooper,Milton Court Concert Hall,London
2019,16-05-2019,Talos,St Stephen's Church,London
2019,16-05-2019,Heavy Sentence,The Underworld,London
2019,16-05-2019,MISOGI,Private Venue,London
2019,16-05-2019,Jackson Dyer,St Stephen's Church,London
2019,16-05-2019,The Bluetones,The Horn,St Albans
2019,16-05-2019,The Tuts,O2 Academy Brixton,London
2019,16-05-2019,Sam Fender,The Graham Norton Show,London
2019,16-05-2019,The Murder Capital,The Lexington,London
2019,16-05-2019,Amulet,The Underworld,London
2019,16-05-2019,HÆLOS,EartH,Hackney
2019,16-05-2019,John Cleese,Budweiser Gardens,London
2019,16-05-2019,Al Murray,Alban Arena,St Albans
2019,16-05-2019,Aggressive Perfector,The Underworld,London
2019,16-05-2019,Jag Panzer,The Underworld,London
2019,16-05-2019,Priests,100 Club,London
2019,16-05-2019,Apostille,100 Club,London
2019,16-05-2019,Pottery,The Sebright Arms,London
2019,16-05-2019,Acârash,The Unicorn,London
2019,16-05-2019,Necro Ritual,The Unicorn,London
2019,16-05-2019,Stahlsarg,The Unicorn,London
2019,16-05-2019,The Specials,O2 Academy Brixton,London
2019,16-05-2019,Samantha Fish,The Garage,London
2019,16-05-2019,Curse of Lono,The Garage,London
2019,16-05-2019,Hans Pucket,The Dome,London
2019,16-05-2019,Eric Clapton,Royal Albert Hall,London
2019,16-05-2019,Veridian,Thousand Island,London
2019,16-05-2019,Jimmie Vaughan,Royal Albert Hall,London
2019,16-05-2019,The Beths,The Dome,London
2019,16-05-2019,Samm Henshaw,Electric Brixton,London
2019,16-05-2019,Chapter And Verse,Thousand Island,London
2019,16-05-2019,Delaire the Liar,Thousand Island,London
2019,16-05-2019,EGYPTIAN BLUE,The Lexington,London
2019,16-05-2019,Tom Williams,Scala,London
2019,16-05-2019,Theatre of Hate,229 The Venue,London
2019,16-05-2019,Matthew and the Atlas,Omeara,London
2019,16-05-2019,Swervedriver,O2 Academy Islington,London
2019,16-05-2019,Spectrum,Dingwalls,London
2019,16-05-2019,Louis Cole,Heaven,London
2019,16-05-2019,Ute Lemper,Arcola Theatre,London
2019,15-05-2019,Mandolin Orange,Islington Assembly Hall,London
2019,15-05-2019,Mallory Knox,The Borderline,London
2019,15-05-2019,Weakened Friends,The Sebright Arms,London
2019,15-05-2019,Dry Cleaning,MOTH Club,London
2019,15-05-2019,Marc Ribot,Cafe OTO,London
2019,15-05-2019,Jordan Rakei,EartH,Hackney
2019,15-05-2019,Fat White Family,O2 Forum Kentish Town,London
2019,15-05-2019,Krush Puppies,MOTH Club,London
2019,15-05-2019,slowthai,Maida Vale Studios,London
2019,15-05-2019,Sid Griffin,Whats Cookin',London
2019,15-05-2019,Courtney Act,Underbelly,London
2019,15-05-2019,Eric Clapton,Royal Albert Hall,London
2019,15-05-2019,Peter Case,Whats Cookin',London
2019,15-05-2019,Drahla,Studio 9294,London
2019,15-05-2019,Life in Vacuum,Call the Office,London
2019,15-05-2019,From the Jam,Epsom Playhouse,Epsom
2019,15-05-2019,ALASKALASKA,Omeara,London
2019,15-05-2019,Hollow Coves,O2 Shepherd's Bush Empire,London
2019,15-05-2019,LICE,House of Vans,London
2019,15-05-2019,caroline,The Lexington,London
2019,15-05-2019,"Black Country, New Road",O2 Forum Kentish Town,London
2019,15-05-2019,Jess Glynne,ExCel,London
2019,15-05-2019,Walking on Cars,O2 Shepherd's Bush Empire,London
2019,15-05-2019,Drug Church,Call the Office,London
2019,15-05-2019,HÆLOS,Rough Trade East,London
2019,15-05-2019,Jimmie Vaughan,Royal Albert Hall,London
2019,15-05-2019,Body Type,MOTH Club,London
2019,15-05-2019,Roxy Girls,Studio 9294,London
2019,15-05-2019,Club Kuru,Oslo Hackney,Hackney
2019,15-05-2019,Tors,O2 Shepherd's Bush Empire,London
2019,15-05-2019,Ohtis,The Lexington,London
2019,15-05-2019,Ute Lemper,Arcola Theatre,London
2019,15-05-2019,The Shakamoto Investigation,Studio 9294,London
2019,15-05-2019,Sam Brookes,Servant Jazz Quarters,London
2019,15-05-2019,PREGOBLIN,O2 Forum Kentish Town,London
2019,14-05-2019,Los Bitchos,Windmill Brixton,London
2019,14-05-2019,The Zappa Band,London Palladium,London
2019,14-05-2019,Lauren Daigle,O2 Academy Islington,London
2019,14-05-2019,Charly Bliss,Rough Trade East,London
2019,14-05-2019,black midi,New River Studios,London
2019,14-05-2019,Property,The Finsbury,London
2019,14-05-2019,AJR,Hoxton Hall,London
2019,14-05-2019,Pixie Lott,Soho Radio Studios,London
2019,14-05-2019,Marc Ribot,Cafe OTO,London
2019,14-05-2019,Samael,The Underworld,London
2019,14-05-2019,Jakob,Oslo Hackney,Hackney
2019,14-05-2019,Robert Forster,Union Chapel,London
2019,14-05-2019,Courtney Act,The Underbelly,London
2019,14-05-2019,Ute Lemper,Arcola Theatre,London
2019,14-05-2019,Malena Zavala,Village Underground,London
2019,14-05-2019,Mermaidens,The Sebright Arms,London
2019,14-05-2019,guccihighwaters,The Borderline,London
2019,14-05-2019,Martin Carthy & Eliza Carthy,The Half Moon,London
2019,14-05-2019,Al Di Meola,Ronnie Scott's Jazz Club,London
2019,14-05-2019,Robert Rotifer,Union Chapel,London
2019,14-05-2019,Men I Trust,Village Underground,London
2019,14-05-2019,Nice Biscuit,Windmill Brixton,London
2019,13-05-2019,Gráinne Duffy,Nell's Jazz and Blues,London
2019,13-05-2019,Alfa Mist,Village Underground,London
2019,13-05-2019,Big Joanie,The Garage,London
2019,13-05-2019,Robert Forster,BBC Radio 6 Music Session,London
2019,13-05-2019,Charly Bliss,The Garage,London
2019,13-05-2019,Echobelly,St Pancras Old Church,London
2019,13-05-2019,Stonefield,The Lexington,London
2019,13-05-2019,Cable Ties,The Shacklewell Arms,London
2019,13-05-2019,GRAACE,Thousand Island,London
2019,13-05-2019,Eric Clapton,Royal Albert Hall,London
2019,13-05-2019,Laura Misch,Village Underground,London
2019,13-05-2019,Nice Biscuit,The Sebright Arms,London
2019,13-05-2019,Courtney Act,The Underbelly,London
2019,13-05-2019,Jimmie Vaughan,Royal Albert Hall,London
2019,13-05-2019,William Fitzsimmons,Omeara,London
2019,13-05-2019,Viagra Boys,Rough Trade East,London
2019,13-05-2019,Cassadee Pope,O2 Academy Islington,London
2019,12-05-2019,Ye Nuns,The Lexington,London
2019,12-05-2019,Kaiit,Hoxton Square Bar & Kitchen,London
2019,12-05-2019,Palaye Royale,London Music Hall,London
2019,12-05-2019,Dessa,Omeara,London
2019,12-05-2019,Koenjihyakkei,The Lexington,London
2019,12-05-2019,Chilly Gonzales,Barbican Centre,London
2019,12-05-2019,Courtney Act,Underbelly,London
2019,12-05-2019,SF9,O2 Shepherd's Bush Empire,London
2019,12-05-2019,Spanish Love Songs,New Cross Inn,London
2019,12-05-2019,Be Forest,The Shacklewell Arms,London
2019,12-05-2019,Emily Breeze,The Lexington,London
2019,12-05-2019,These New South Whales,Hoxton Square Bar & Kitchen,London
2019,12-05-2019,Planet,Hoxton Square Bar & Kitchen,London
2019,12-05-2019,Louise Parker,The Water Rats,London
2019,12-05-2019,Cousin Tony's Brand New Firebird,Hoxton Square Bar & Kitchen,London
2019,12-05-2019,Nice Biscuit,Hoxton Square Bar & Kitchen,London
2019,12-05-2019,Sons of the East,Hoxton Square Bar & Kitchen,London
2019,12-05-2019,Pagan,Hoxton Square Bar & Kitchen,London
2019,12-05-2019,Tropical Fuck Storm,Hoxton Square Bar & Kitchen,London
2019,12-05-2019,Season of Ghosts,The Underworld,London
2019,12-05-2019,Jeffe,Hoxton Square Bar & Kitchen,London
2019,12-05-2019,The Dawn of MAY,Hoxton Square Bar & Kitchen,London
2019,12-05-2019,Jupiter,The Underworld,London
2019,12-05-2019,Big Joanie,The Lexington,London
